date,race,discipline,num,id_pmu,nom,cote_pmu,tendance,music,jockey,entraineur,age,sexe,deferre,gains,nb_courses,nb_victoires,win_rate,recent_avg,recent_min,nb_recent,nb_wins_music,main_discipline,won_simple_gagnant,dividende_sg,won_simple_place
12042026,R1C1,,1,,LIBERTY LANE,4.4,=,,,KR.BURKE,6,HONGRES,,0,22,6,0.2727,0,0,0,0,,0,0,0
12042026,R1C1,,2,,MATAURI BAY,11.0,=,,,G.MOSSE (S),4,MALES,,0,8,2,0.25,0,0,0,0,,0,0,0
12042026,R1C1,,3,,CASAPUEBLO,4.3,=,,,A.FABRE (S),5,HONGRES,,0,16,3,0.1875,0,0,0,0,,0,0,0
12042026,R1C1,,4,,INVOLVEMENT,5.1,=,,,SIMON & ED CRISFORD,5,HONGRES,,0,11,3,0.2727,0,0,0,0,,0,0,0
12042026,R1C1,,5,,DIEGO VENTURA,8.9,=,,,H.AL JEHANI,4,HONGRES,,0,12,3,0.25,0,0,0,0,,0,0,0
12042026,R1C1,,6,,FRANKLY GOOD CEN,3.6,=,,,MME V.HEAD,4,MALES,,0,5,2,0.4,0,0,0,0,,0,0,0
12042026,R1C1,,7,,DIVINE CHRISNAT,21.0,=,,,CH.PLISSON (S),6,FEMELLES,,0,50,8,0.16,0,0,0,0,,0,0,0
12042026,R1C2,,1,,NARISSA,4.4,=,,,FH.GRAFFARD (S),3,FEMELLES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C2,,2,,EVOLUTIONIST,6.8,=,,,KR.BURKE,3,FEMELLES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C2,,3,,PIERCHIC,15.0,=,,,HA.PANTALL (S),3,FEMELLES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C2,,4,,ANASHKAYA,9.5,=,,,FH.GRAFFARD (S),3,FEMELLES,,0,6,2,0.3333,0,0,0,0,,0,0,0
12042026,R1C2,,5,,KENDELYA,55.0,=,,,N.CAULLERY,3,FEMELLES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C2,,6,,CERAMIC,16.0,=,,,CHR.HEAD (S),3,FEMELLES,,0,7,1,0.1429,0,0,0,0,,0,0,0
12042026,R1C2,,7,,GREEN SPIRIT,1.8,=,,,CHR.HEAD (S),3,FEMELLES,,0,5,4,0.8,0,0,0,0,,0,0,0
12042026,R1C3,,1,,ZULU WARRIOR,9.9,=,,,MME A.FABRE,6,HONGRES,,0,26,5,0.1923,0,0,0,0,,0,0,0
12042026,R1C3,,2,,KARLA JET,8.1,=,,,C&Y.LERNER (S),4,FEMELLES,,0,4,2,0.5,0,0,0,0,,0,0,0
12042026,R1C3,,3,,DONE DEAL,19.0,=,,,A.SUBORICS,5,MALES,,0,13,2,0.1538,0,0,0,0,,0,0,0
12042026,R1C3,,4,,GERARD TER BORCH,7.8,=,,,M.DELZANGLES,4,HONGRES,,0,10,2,0.2,0,0,0,0,,0,0,0
12042026,R1C3,,5,,DON'T SHUT ME DOWN,6.4,=,,,P&J.BRANDT (S),4,HONGRES,,0,11,2,0.1818,0,0,0,0,,0,0,0
12042026,R1C3,,6,,SEONA,9.2,=,,,FR.MONFORT (S),4,FEMELLES,,0,17,2,0.1176,0,0,0,0,,0,0,0
12042026,R1C3,,7,,FIUMICCINO,28.0,=,,,D.COTTIN (S),4,HONGRES,,0,15,3,0.2,0,0,0,0,,0,0,0
12042026,R1C3,,8,,MARINALEDA,7.9,=,,,M.BARATTI (S),4,FEMELLES,,0,7,1,0.1429,0,0,0,0,,0,0,0
12042026,R1C3,,9,,MOST GLAMOROUS,8.8,=,,,CLEMENT & HERMANS (S),4,FEMELLES,,0,8,2,0.25,0,0,0,0,,0,0,0
12042026,R1C3,,10,,REMBRAND TO GO,10.0,=,,,M.RULEC (S),4,MALES,,0,8,1,0.125,0,0,0,0,,0,0,0
12042026,R1C3,,11,,SHRIHARA,17.0,=,,,C.FEY (S),4,FEMELLES,,0,9,2,0.2222,0,0,0,0,,0,0,0
12042026,R1C3,,12,,LINFASOMMER,28.0,=,,,M.PITART,6,FEMELLES,,0,44,6,0.1364,0,0,0,0,,0,0,0
12042026,R1C3,,13,,ZILRAK,20.0,=,,,BUTEL & BEAUNEZ (S),6,HONGRES,,0,40,4,0.1,0,0,0,0,,0,0,0
12042026,R1C3,,14,,KENCHAK,21.0,=,,,A.FOUASSIER,4,HONGRES,,0,12,2,0.1667,0,0,0,0,,0,0,0
12042026,R1C3,,15,,PINK MONDAY,53.0,=,,,MME E.CURY,4,HONGRES,,0,10,3,0.3,0,0,0,0,,0,0,0
12042026,R1C3,,16,,DEMPY,19.0,=,,,D.BONILLA (S),5,HONGRES,,0,21,2,0.0952,0,0,0,0,,0,0,0
12042026,R1C4,,1,,TALMAS,19.0,=,,,HA.PANTALL (S),3,MALES,,0,3,1,0.3333,0,0,0,0,,0,0,0
12042026,R1C4,,2,,DORZAL,51.0,=,,,D.TOROK,3,MALES,,0,2,1,0.5,0,0,0,0,,0,0,0
12042026,R1C4,,3,,CAMPACITE,4.7,=,,,JC.ROUGET (S),3,MALES,,0,6,3,0.5,0,0,0,0,,0,0,0
12042026,R1C4,,4,,KOMOREBI,6.1,=,,,A.FABRE (S),3,MALES,,0,4,2,0.5,0,0,0,0,,0,0,0
12042026,R1C4,,5,,LYNEHAM,11.0,=,,,C.FERLAND (S),3,MALES,,0,2,2,1.0,0,0,0,0,,0,0,0
12042026,R1C4,,6,,REGAL RESOLVE,9.2,=,,,FH.GRAFFARD (S),3,MALES,,0,3,2,0.6667,0,0,0,0,,0,0,0
12042026,R1C4,,7,,ELASTIC,5.7,=,,,C.FERLAND (S),3,MALES,,0,4,2,0.5,0,0,0,0,,0,0,0
12042026,R1C4,,8,,NIGHTTIME,2.8,=,,,CHR.HEAD (S),3,MALES,,0,5,3,0.6,0,0,0,0,,0,0,0
12042026,R1C5,,1,,MIRIK,6.0,=,,,FH.GRAFFARD (S),3,MALES,,0,5,2,0.4,0,0,0,0,,0,0,0
12042026,R1C5,,2,,SPACE WALTZ,12.0,=,,,A.FABRE (S),3,MALES,,0,3,1,0.3333,0,0,0,0,,0,0,0
12042026,R1C5,,3,,MONTSECRET,16.0,=,,,M.BARATTI (S),3,MALES,,0,3,1,0.3333,0,0,0,0,,0,0,0
12042026,R1C5,,4,,POWAI,14.0,=,,,A.FABRE (S),3,MALES,,0,3,2,0.6667,0,0,0,0,,0,0,0
12042026,R1C5,,5,,SAINT MARTIN,11.0,=,,,C.ESCUDER,3,MALES,,0,6,3,0.5,0,0,0,0,,0,0,0
12042026,R1C5,,6,,PEARLED MAJESTY,7.2,=,,,M.DELCHER SANCHEZ,3,MALES,,0,4,2,0.5,0,0,0,0,,0,0,0
12042026,R1C5,,7,,HARDY WARRIOR,2.7,=,,,JP.O'BRIEN,3,MALES,,0,5,2,0.4,0,0,0,0,,0,0,0
12042026,R1C5,,8,,WAYBREAKER,26.0,=,,,FH.GRAFFARD (S),3,MALES,,0,5,2,0.4,0,0,0,0,,0,0,0
12042026,R1C5,,9,,ZARAMIX,17.0,=,,,P&J.BRANDT (S),3,MALES,,0,2,1,0.5,0,0,0,0,,0,0,0
12042026,R1C6,,1,,BIRR CASTLE,14.0,=,,,A.FABRE (S),6,HONGRES,,0,24,5,0.2083,0,0,0,0,,0,0,0
12042026,R1C6,,2,,MARQUISAT,4.0,=,,,A.FABRE (S),6,HONGRES,,0,12,5,0.4167,0,0,0,0,,0,0,0
12042026,R1C6,,3,,GOLDEN CALL,25.0,=,,,HA.PANTALL (S),7,HONGRES,,0,38,11,0.2895,0,0,0,0,,0,0,0
12042026,R1C6,,4,,ARABIAN FORCE,4.5,=,,,WJ.HAGGAS,4,MALES,,0,7,2,0.2857,0,0,0,0,,0,0,0
12042026,R1C6,,5,,DARING PRINCE,9.9,=,,,S.WATTEL (S),5,MALES,,0,16,4,0.25,0,0,0,0,,0,0,0
12042026,R1C6,,6,,ZARRAF,27.0,=,,,MME A.KARKOSA,4,MALES,,0,8,1,0.125,0,0,0,0,,0,0,0
12042026,R1C6,,7,,MAP OF STARS,2.5,=,,,FH.GRAFFARD (S),5,HONGRES,,0,10,5,0.5,0,0,0,0,,0,0,0
12042026,R1C6,,8,,AVIDE,14.0,=,,,A.FABRE (S),4,HONGRES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C7,,1,,WARAMINI,6.1,=,,,C&Y.LERNER (S),3,FEMELLES,,0,6,1,0.1667,0,0,0,0,,0,0,0
12042026,R1C7,,2,,THE TINKER,22.0,=,,,P&J.BRANDT (S),3,MALES,,0,5,1,0.2,0,0,0,0,,0,0,0
12042026,R1C7,,3,,JOUR DE COEUR,36.0,=,,,CLEMENT & HERMANS (S),3,FEMELLES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C7,,4,,SUGARCANE,61.0,=,,,M.PITART,3,FEMELLES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C7,,5,,HOWITZER,7.6,=,,,H.GHABRI,3,MALES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C7,,6,,MENACANT,13.0,=,,,N.LE ROCH,3,MALES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C7,,7,,FATA MORGANA,11.0,=,,,F.BRESSON (S),3,FEMELLES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R1C7,,8,,BAYRAMOVA,4.0,=,,,M.DELZANGLES,3,FEMELLES,,0,3,0,0.0,0,0,0,0,,0,0,0
12042026,R1C7,,9,,REMENBER CHOPE,26.0,=,,,G.PANNIER,3,FEMELLES,,0,16,3,0.1875,0,0,0,0,,0,0,0
12042026,R1C7,,10,,DELIRE D'AMOUR,13.0,=,,,Y.BONNEFOY (S),3,FEMELLES,,0,23,1,0.0435,0,0,0,0,,0,0,0
12042026,R1C7,,11,,SPACE GOOD,21.0,=,,,C.ESCUDER,3,HONGRES,,0,5,1,0.2,0,0,0,0,,0,0,0
12042026,R1C7,,12,,ROSKIVA FAL,19.0,=,,,L.PONTOIR (S),3,FEMELLES,,0,6,0,0.0,0,0,0,0,,0,0,0
12042026,R1C7,,13,,PASANG,12.0,=,,,C.FERLAND (S),3,FEMELLES,,0,5,0,0.0,0,0,0,0,,0,0,0
12042026,R1C7,,14,,GOLDEN MAZEL,44.0,=,,,F.CHAPPET (S),3,HONGRES,,0,3,0,0.0,0,0,0,0,,0,0,0
12042026,R1C7,,15,,PARVAGE,0.0,=,,,Y.BARBEROT (S),3,MALES,,0,4,0,0.0,0,0,0,0,,0,0,0
12042026,R1C7,,16,,MARASI DRIVE,17.0,=,,,F.CHAPPET (S),3,HONGRES,,0,3,0,0.0,0,0,0,0,,0,0,0
12042026,R1C8,,1,,SHEEMA'S ROSE,27.0,=,,,G.NAKOUZI,5,FEMELLES,,0,24,2,0.0833,0,0,0,0,,0,0,0
12042026,R1C8,,2,,DICX,22.0,=,,,A.FOUASSIER,5,HONGRES,,0,3,1,0.3333,0,0,0,0,,0,0,0
12042026,R1C8,,3,,ROULETTE,5.5,=,,,CLEMENT & HERMANS (S),4,HONGRES,,0,12,2,0.1667,0,0,0,0,,0,0,0
12042026,R1C8,,4,,ERLING,21.0,=,,,G.BATISTIC,4,MALES,,0,8,1,0.125,0,0,0,0,,0,0,0
12042026,R1C8,,5,,CLICCLIC PANPANPAN,12.0,=,,,D.ARTU (S),6,FEMELLES,,0,38,5,0.1316,0,0,0,0,,0,0,0
12042026,R1C8,,6,,SHALOHA,8.8,=,,,G.NICOT,5,FEMELLES,,0,28,4,0.1429,0,0,0,0,,0,0,0
12042026,R1C8,,7,,ATHINEOS,33.0,=,,,JESUS,7,HONGRES,,0,48,6,0.125,0,0,0,0,,0,0,0
12042026,R1C8,,8,,LADY MADELEINE,7.7,=,,,C&Y.LERNER (S),4,FEMELLES,,0,4,0,0.0,0,0,0,0,,0,0,0
12042026,R1C8,,9,,BRIONA,15.0,=,,,P.ADDA (S),5,FEMELLES,,0,29,4,0.1379,0,0,0,0,,0,0,0
12042026,R1C8,,10,,LOLLIPOP DES PINS,19.0,=,,,B.AUDOUIN (S),5,FEMELLES,,0,20,3,0.15,0,0,0,0,,0,0,0
12042026,R1C8,,11,,JAYCLE DE GREE,6.6,=,,,B.AUDOUIN (S),5,HONGRES,,0,10,2,0.2,0,0,0,0,,0,0,0
12042026,R1C8,,12,,MARTIAL ART,10.0,=,,,D&P.PROD'HOMME (S),7,HONGRES,,0,46,3,0.0652,0,0,0,0,,0,0,0
12042026,R1C8,,13,,BEAUTIFUL MEMORY,35.0,=,,,C&G.HUE & TAUPIN (S),6,FEMELLES,,0,35,4,0.1143,0,0,0,0,,0,0,0
12042026,R1C8,,14,,LUCY GALESTE,8.6,=,,,H.GHABRI,5,FEMELLES,,0,29,2,0.069,0,0,0,0,,0,0,0
12042026,R2C7,,1,,FLYING FORTUNE,0.0,=,,,MO W.K.,5,HONGRES,,0,3,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C7,,2,,RUN RUN SMART,0.0,=,,,LOR F.C.,4,HONGRES,,0,18,2,0.1111,0,0,0,0,,-1,-1,-1
12042026,R2C7,,3,,FORZA TORO,0.0,=,,,FOWNES C.,4,HONGRES,,0,8,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C7,,4,,MASTER PHOENIX,0.0,=,,,EUSTACE D.,6,HONGRES,,0,12,1,0.0833,0,0,0,0,,-1,-1,-1
12042026,R2C7,,5,,STAR SATYR,0.0,=,,,CRUZ A.S.,5,HONGRES,,0,15,1,0.0667,0,0,0,0,,-1,-1,-1
12042026,R2C7,,6,,FUN TOGETHER,0.0,=,,,CHANG C.W.,8,HONGRES,,0,35,5,0.1429,0,0,0,0,,-1,-1,-1
12042026,R2C7,,7,,PRESIDENT PEGASUS,0.0,=,,,SHUM C.S.,3,HONGRES,,0,0,0,0,0,0,0,0,,-1,-1,-1
12042026,R2C7,,8,,LUCKY GIBS,0.0,=,,,MAN K.L.,4,HONGRES,,0,2,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C7,,9,,SHOTGUN,0.0,=,,,HALL D.J.,5,HONGRES,,0,15,2,0.1333,0,0,0,0,,-1,-1,-1
12042026,R2C7,,10,,SUPER DRAGON,0.0,=,,,NEWNHAM M.,4,HONGRES,,0,4,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C7,,11,,JUST FOLLOW ME,0.0,=,,,CRAWFORD B.,4,HONGRES,,0,7,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C7,,12,,LUCKY SECRET,0.0,=,,,HAYES D.A.,4,HONGRES,,0,4,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C7,,13,,ALABAMA SONG,0.0,=,,,SIZE J.,4,HONGRES,,0,13,1,0.0769,0,0,0,0,,-1,-1,-1
12042026,R2C7,,14,,WAVE GARDEN,0.0,=,,,TING K.H.,6,HONGRES,,0,11,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C8,,1,,MISTER DAPPER,13.0,=,,,EUSTACE D.,7,HONGRES,,0,29,5,0.1724,0,0,0,0,,-1,-1,-1
12042026,R2C8,,2,,PRESTIGE GOOD,13.0,=,,,YIU P.F.,6,HONGRES,,0,17,2,0.1176,0,0,0,0,,-1,-1,-1
12042026,R2C8,,3,,WINDLORD,83.0,=,,,MO W.K.,4,HONGRES,,0,4,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C8,,4,,ENDUED,2.9,=,,,SIZE J.,5,HONGRES,,0,19,3,0.1579,0,0,0,0,,-1,-1,-1
12042026,R2C8,,5,,FLYING LUCK,5.6,=,,,FOWNES C.,6,HONGRES,,0,16,3,0.1875,0,0,0,0,,-1,-1,-1
12042026,R2C8,,6,,SHANWAH,96.0,=,,,WHYTE D.J.,5,HONGRES,,0,6,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C8,,7,,AMAZING PARTNERS,5.5,=,,,LUI K.W.,5,HONGRES,,0,5,2,0.4,0,0,0,0,,-1,-1,-1
12042026,R2C8,,8,,HAPPY TERCENTENARY,162.0,=,,,WHYTE D.J.,4,HONGRES,,0,2,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C8,,9,,HYMNBOOK,28.0,=,,,CRAWFORD B.,4,MALES,,0,2,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C8,,10,,LEGEND WINNER,24.0,=,,,NEWNHAM M.,5,HONGRES,,0,5,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C8,,11,,RISING PHOENIX,7.5,=,,,HALL D.J.,5,HONGRES,,0,14,2,0.1429,0,0,0,0,,-1,-1,-1
12042026,R2C8,,12,,WITHALLMYFAITH,8.6,=,,,HAYES D.A.,6,HONGRES,,0,13,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C9,,1,,ENDEARED,6.6,=,,,SIZE J.,6,HONGRES,,0,41,4,0.0976,0,0,0,0,,-1,-1,-1
12042026,R2C9,,2,,HEAVING,17.0,=,,,EUSTACE D.,5,HONGRES,,0,5,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C9,,3,,CHARMING LEGEND,6.5,=,,,FOWNES C.,6,HONGRES,,0,10,1,0.1,0,0,0,0,,-1,-1,-1
12042026,R2C9,,4,,OUTGATE,19.0,=,,,CRUZ A.S.,7,HONGRES,,0,38,4,0.1053,0,0,0,0,,-1,-1,-1
12042026,R2C9,,5,,ALL'S WELL,6.5,=,,,YIP C.H.,5,HONGRES,,0,11,2,0.1818,0,0,0,0,,-1,-1,-1
12042026,R2C9,,6,,COMPLETE UNKNOWN,77.0,=,,,MO W.K.,4,HONGRES,,0,1,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C9,,7,,FORTUNE LINK,17.0,=,,,YIU P.F.,5,HONGRES,,0,0,0,0,0,0,0,0,,-1,-1,-1
12042026,R2C9,,8,,GHORGAN,3.3,=,,,MAN K.L.,5,HONGRES,,0,12,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C9,,9,,PRAY FOR JUSTICE,10.0,=,,,EUSTACE D.,5,HONGRES,,0,1,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C9,,10,,FLASH CURRENT,28.0,=,,,TING K.H.,6,HONGRES,,0,13,2,0.1538,0,0,0,0,,-1,-1,-1
12042026,R2C9,,11,,POSITIVE SMILE,11.0,=,,,HAYES D.A.,6,HONGRES,,0,18,2,0.1111,0,0,0,0,,-1,-1,-1
12042026,R2C9,,12,,REFUSETOBEENGLISH,17.0,=,,,NG P.C.,5,HONGRES,,0,9,0,0.0,0,0,0,0,,-1,-1,-1
12042026,R2C10,,1,,CROSSBORDERPEGASUS,3.9,=,,,SIZE J.,5,HONGRES,,0,6,3,0.5,0,0,0,0,,-1,-1,-1
12042026,R2C10,,2,,SMART GOLF,4.5,=,,,LOR F.C.,5,HONGRES,,0,5,3,0.6,0,0,0,0,,-1,-1,-1
12042026,R2C10,,3,,YOUNG EMPEROR,26.0,=,,,EUSTACE D.,5,HONGRES,,0,10,2,0.2,0,0,0,0,,-1,-1,-1
12042026,R2C10,,4,,JUMBO TREASURE,10.0,=,,,MO W.K.,6,HONGRES,,0,12,3,0.25,0,0,0,0,,-1,-1,-1
12042026,R2C10,,5,,CHILL BUDDY,6.5,=,,,YIU P.F.,5,HONGRES,,0,8,1,0.125,0,0,0,0,,-1,-1,-1
12042026,R2C10,,6,,TURQUOISE VELOCITY,11.0,=,,,LUI K.W.,5,HONGRES,,0,4,3,0.75,0,0,0,0,,-1,-1,-1
12042026,R2C10,,7,,THE UNIQUE STAR,52.0,=,,,CRAWFORD B.,5,HONGRES,,0,3,0,0.0,0,0,0,0,,-1,-1,-1
