runner_id,race_id,date,hippodrome,race_datetime,distance_metres,discipline,field_size,horse_number,horse_name,jockey_name,trainer_name,draw_position,handicap_distance,deferre,musique,morning_odds,final_odds,odds_drift_pct,implied_prob_norm,finish_position,km_time
20250911-R7-C5-4,20250911-R7-C5,20250911,BORELY,2025-09-11 16:00:00,3000,TROT_ATTELE,9,4,LYRE DE BEYLEV,GUILLAUME LEMOINE,N. ENSCH,,3000,True,4a5a9aDa9a2a4a(24)1a5a,47.0,43.0,-0.0851,0.018554,7,75800
20250911-R7-C5-5,20250911-R7-C5,20250911,BORELY,2025-09-11 16:00:00,3000,TROT_ATTELE,9,5,LOGO DE BERTRANGE,Q. CHAUVE-LAFFAY,H. CHAUVE-LAFFAY,,3000,True,2a2a1a2a(24)2a1a4a2a,4.7,5.7,0.2128,0.185535,3,72800
20250911-R7-C5-6,20250911-R7-C5,20250911,BORELY,2025-09-11 16:00:00,3000,TROT_ATTELE,9,6,L'AMBASSADEUR,TH. BRIAND,L. GARCIA,,3000,True,4a4a2a0aDa6aDa(24)0a2a,5.5,4.1,-0.2545,0.158548,4,73000
20250911-R7-C5-7,20250911-R7-C5,20250911,BORELY,2025-09-11 16:00:00,3000,TROT_ATTELE,9,7,LAVAMA,N. ENSCH,N. ENSCH,,3000,True,1a0a4a1a2a8a7a6a(24)1a,5.7,5.4,-0.0526,0.152985,2,72600
20250911-R7-C5-8,20250911-R7-C5,20250911,BORELY,2025-09-11 16:00:00,3000,TROT_ATTELE,9,8,LET ME SIXTY ONE,D. CINIER,D. CINIER,,3025,True,3a2a4a4a6a7a6a5a7a8a,4.5,3.9,-0.1333,0.193781,1,72000
20250911-R7-C5-9,20250911-R7-C5,20250911,BORELY,2025-09-11 16:00:00,3000,TROT_ATTELE,9,9,LUCIFERMORNINGSTAR,D. BEKAERT,L. GARCIA,,3025,True,7a5a2a7a5a3a3a6a5a(24),7.9,12.0,0.519,0.110381,6,73000
20250911-R7-C6-2,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,2,FEEL GOOD DESBOIS,K. DEVIENNE,J.M. ROUBAUD,2,2300,True,9a3a0a2a0a0a4m2m7a0a,17.0,56.0,2.2941,0.051041,7,0
20250911-R7-C6-3,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,3,FAMEUX SAX,S. STEFANO,J.M. ROUBAUD,3,2300,True,7a4a5a5a4a3a0a7a0a2a,37.0,71.0,0.9189,0.023451,6,0
20250911-R7-C6-4,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,4,GABY DES VALS,J. GUELPA,Pierrick LE MOEL,4,2300,True,Da1a7a6a8a4a4a6a9a1a,8.9,7.0,-0.2135,0.097493,3,
20250911-R7-C6-5,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,5,GEANT SARTHOIS,D. BEKAERT,G.R. HUGUET,5,2300,True,2a5aDa9a0a(24)DaDaDa1a,4.4,3.8,-0.1364,0.197201,2,
20250911-R7-C6-6,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,6,HARRY LE BEAU,J.CH. FERON,J.CH. FERON,6,2300,True,0a2a1a3a1a7a3aDa3a3a,4.2,3.1,-0.2619,0.206591,4,
20250911-R7-C6-7,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,7,GILBERTO,TH. BRIAND,Théo RADOUX,7,2300,True,4aDa1aDm6a5a6a9a5m1a,7.2,5.3,-0.2639,0.120512,1,
20250911-R7-C6-8,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,8,GOLDEN VISAIS,J.CH. SOREL,D. CINIER,8,2300,True,8a4a3a7a9a6a(24)9a7a7a,15.0,19.0,0.2667,0.057846,5,
20250911-R7-C6-9,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,9,FANGIO DU GUESCLIN,L. FRESNEAU,L. FRESNEAU,9,2300,False,9a4a7a0a8a3m9a7a1a0a,47.0,176.0,2.7447,0.018462,11,0
20250911-R7-C6-11,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,11,GOLDEN GRACE,Y.A. BRIAND,J.CH. FERON,11,2300,True,2a5a6aDa2a8aDaDm7a4a,15.0,34.0,1.2667,0.057846,10,0
20250911-R7-C6-12,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,12,ERMES DE CORDAY,S. CINGLAND,G. BOUTEILLER,12,2300,True,0aDa6a0a8m5m5m0a(24)2a,75.0,293.0,2.9067,0.011569,12,0
20250911-R7-C6-13,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,13,GRIGRI DU BONHEUR,H. SOREL,J.M. ROUBAUD,13,2300,False,0aDm4aDa(24)3m0a0a0a9a,55.0,314.0,4.7091,0.015776,13,0
20250911-R7-C6-14,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,14,GALANT DE BRUYERE,CH. MARTENS,Ch. DREUX,14,2300,True,5a1aDa0a0a0a9a6a3a4a,13.0,18.0,0.3846,0.066745,8,0
20250911-R7-C6-15,20250911-R7-C6,20250911,BORELY,2025-09-11 16:30:00,2300,TROT_ATTELE,15,15,FILOU DE LA ROUVRE,N. MOUROT,D. ALEXANDRE,15,2300,True,DaDa7a5aDa8a9aDa(24)0a,45.0,160.0,2.5556,0.019282,9,0
20250911-R7-C7-1,20250911-R7-C7,20250911,BORELY,2025-09-11 17:00:00,3000,TROT_ATTELE,9,1,JOVIAL DE ROCK,N. RIZZO,A. LEBOURGEOIS,,3000,True,Da7a(24)7a3a3a9a3a3a0a,39.0,140.0,2.5897,0.022452,8,79400
20250911-R7-C7-2,20250911-R7-C7,20250911,BORELY,2025-09-11 17:00:00,3000,TROT_ATTELE,9,2,IDYLLE GEMA,Mlle G. AMBROGIO,J. UROZ,,3000,True,5aDa4a1a1a4aDa(24)2a2a,10.0,9.9,-0.01,0.087564,4,78000
20250911-R7-C7-3,20250911-R7-C7,20250911,BORELY,2025-09-11 17:00:00,3000,TROT_ATTELE,9,3,HE MISS DEIHA,Mme B. GUENET,L. CHARBONNEL,,3000,True,1a1a1a5aDa2a4aDa(21)9a,2.2,1.7,-0.2273,0.398019,3,77700
20250911-R7-C7-4,20250911-R7-C7,20250911,BORELY,2025-09-11 17:00:00,3000,TROT_ATTELE,9,4,JET SET CODIE,Mlle S. BLANCHETIERE,TH. BONNARDEL,,3000,True,3a1a0a5aDa0a(24)1a6a1a,6.4,6.2,-0.0313,0.136819,2,77100
20250911-R7-C7-5,20250911-R7-C7,20250911,BORELY,2025-09-11 17:00:00,3000,TROT_ATTELE,9,5,JOSE DU CHERISAY,Mme I. METZEMAEKERS,R. MOURICE,,3000,True,5aDa8a7aDa0a(24)0a9a4a,3.8,3.8,0.0,0.230432,1,77000
20250911-R7-C7-6,20250911-R7-C7,20250911,BORELY,2025-09-11 17:00:00,3000,TROT_ATTELE,9,6,GRANDIOSO,A. MAZZU,A. MAZZU,,3025,True,8aDaDa6a9a9a6a6a5aDa,44.0,280.0,5.3636,0.019901,7,78100
20250911-R7-C7-7,20250911-R7-C7,20250911,BORELY,2025-09-11 17:00:00,3000,TROT_ATTELE,9,7,HOUSTON D'ARIANE,Mlle E. ROUSSEAU,W. BAUDY,,3025,False,2a0a8a0a7a8a1a9a7a6a,33.0,53.0,0.6061,0.026535,5,77300
20250911-R7-C7-8,20250911-R7-C7,20250911,BORELY,2025-09-11 17:00:00,3000,TROT_ATTELE,9,8,JOYEUSE MAB,H. LAKHRISSI,P. REPICHET,,3025,False,6aDa4a4a2a3a4a4a3a(24),15.0,80.0,4.3333,0.058376,6,77700
20250912-R1-C1-1,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,1,IQUEM,A. LAMY,F. LEBLANC,1,2100,True,Da0a0a9aDa(24)DaDa3a7a,40.0,56.0,0.4,0.021623,4,70600
20250912-R1-C1-2,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,2,HELALI DE MONTCEAU,G.A. POU POU,G.A. POU POU,2,2100,True,6a8a5aDa5a9a5a3a5a2a,46.0,67.0,0.4565,0.018803,9,71000
20250912-R1-C1-3,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,3,ILTON DE BELLANDE,E. RAFFIN,G. FOURNIGAULT,3,2100,True,2a4a6aDa1a8a6a2a0a(24),4.4,3.2,-0.2727,0.196575,3,70600
20250912-R1-C1-4,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,4,HORSE DE GRAMMONT,F. OUVRIE,J. VANMEERBECK,4,2100,True,1a7a2a5aDa3a5a5a1a6a,3.1,3.2,0.0323,0.27901,6,70800
20250912-R1-C1-5,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,5,IDEFIX DHELPA,F. NIVARD,E. SZIRMAY,5,2100,True,9a3m3a4m3m8a5a8m8a7a,17.0,37.0,1.1765,0.050879,11,71200
20250912-R1-C1-6,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,6,HIPPARIS,M. MOTTIER,J.F. SENET,6,2100,True,0a5a7a4a9a0a9a9a7a7a,42.0,36.0,-0.1429,0.020594,12,71200
20250912-R1-C1-7,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,7,ITALIANO DI PAO,D. THOMAIN,F. TERRY,7,2100,True,2aDa4a2a1a7aDaDa2a0a,27.0,15.0,-0.4444,0.032034,5,70600
20250912-R1-C1-8,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,8,HARCANGELO D'AMOUR,F. LECANU,G. LEFROU,8,2100,True,Aa0a0a8a2a0a0a0a0a(24),47.0,91.0,0.9362,0.018403,15,76200
20250912-R1-C1-9,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,9,ICE HAUFOR,M. ABRIVARD,A. MARION,9,2100,True,1aDa2a6a0a1a5a6a0aDa,15.0,16.0,0.0667,0.057662,7,70800
20250912-R1-C1-10,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,10,HENZO DE CARSI,A. ABRIVARD,J.F. SENET,10,2100,True,2a2a4a2a0a2a0a2a9aDa,17.0,20.0,0.1765,0.050879,1,70400
20250912-R1-C1-11,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,11,HEAVEN D'ECAJEUL,P.Y. VERVA,J.L. DERSOIR,11,2100,True,2a8a2a0a1a2a3a1a0a(24),24.0,31.0,0.2917,0.036039,8,70900
20250912-R1-C1-12,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,12,INDY DE LA FYE,PH. DAUGEARD,PH. DAUGEARD,12,2100,True,2a5a3a2a3a0a5a2a2a2a,9.0,12.0,0.3333,0.096103,2,70500
20250912-R1-C1-13,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,13,HUNIQUE,B. ROCHARD,K. CHAMPENOIS,13,2100,True,8a1a4a7aDaDa7a5a3a1a,14.0,16.0,0.1429,0.061781,10,71100
20250912-R1-C1-14,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,14,IROCKO STRYCK,CEDRIC TERRY,F. TERRY,14,2100,True,DaDa3a1a1a5a7a5a9aDa,17.0,14.0,-0.1765,0.050879,14,71700
20250912-R1-C1-15,20250912-R1-C1,20250912,VINCENNES,2025-09-12 18:29:00,2100,TROT_ATTELE,15,15,IVALO DU BOCAGE,CH.J. BIGEON,CH.J. BIGEON,15,2100,True,0a0a0a0a0a9a(24)DaAm6m,99.0,112.0,0.1313,0.008737,13,71300
20250912-R1-C2-1,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,1,LADY POP,E. RAFFIN,J. BORDAS,1,2100,True,5a9aDa1a5a(24)0a2a3a9a,17.0,12.0,-0.2941,0.051116,7,71900
20250912-R1-C2-4,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,4,LYANA D'ARC,F. OUVRIE,N. BRIDAULT,4,2100,True,1a6a3a1a1a(24)5a0a4aDa,4.8,4.7,-0.0208,0.181033,2,70900
20250912-R1-C2-5,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,5,LINNA DE VANDEL,A. ABRIVARD,L.CL. ABRIVARD,5,2100,True,7aDaDa1aDa6a7a(24)9a9a,7.2,8.2,0.1389,0.120689,1,70800
20250912-R1-C2-6,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,6,L'ETOILE D'URSIN,P.PH. PLOQUIN,K. LEBOUTEILLER,6,2100,True,0aDa0a7a6a3aDa(24)6a1a,12.0,44.0,2.6667,0.072413,10,72900
20250912-R1-C2-7,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,7,LADY DES ARRIS,F. LECANU,V. LEBARQUE,7,2100,True,DaDa7a3a2a6aDa1a4a(24),37.0,58.0,0.5676,0.023485,3,71200
20250912-R1-C2-8,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,8,LONG LEGEND,A. COLLETTE,N. BRIDAULT,8,2100,True,7a0aDa7a3a5a4aDa9a(24),37.0,105.0,1.8378,0.023485,8,71900
20250912-R1-C2-9,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,9,LEA D'ATOUT,M. ABRIVARD,M. ABRIVARD,9,2100,True,1a6a7aDaDa3a7aDa(24)2a,8.7,8.8,0.0115,0.099881,4,71400
20250912-R1-C2-10,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,10,LACIENDA FLASH,D. THOMAIN,J.PH. RAFFEGEAU,10,2100,True,4aDa7a4a5a0a5mDa1a7a,54.0,48.0,-0.1111,0.016092,9,72000
20250912-R1-C2-12,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,12,LADY DU CHENE,P.Y. VERVA,J. LE MER,12,2100,True,0aDa7aDaDaDa6a(24)2a3a,72.0,122.0,0.6944,0.012069,5,71400
20250912-R1-C2-13,20250912-R1-C2,20250912,VINCENNES,2025-09-12 19:05:00,2100,TROT_ATTELE,13,13,LIANGA,M. MOTTIER,J. DUBOIS,13,2100,True,2a9a6a1a7aDaDa1aDa4a,12.0,12.0,0.0,0.072413,6,71800
20250912-R1-C3-1,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,1,KAZAN DE VANDEL,E. RAFFIN,J. BRUNEAU,1,2100,True,1a5a4a4a5a3a5a7a0a4a,9.0,11.0,0.2222,0.096374,9,71900
20250912-R1-C3-2,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,2,KENDO JIEL,P.Y. VERVA,J.L. DERSOIR,2,2100,True,Dm7a9a0a4a6a3a0a(24)9a,27.0,46.0,0.7037,0.032125,13,73500
20250912-R1-C3-3,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,3,KYA D'ERABLE,D. THOMAIN,CL. THOMAIN,3,2100,True,4a2aDa3m5a3a7a3a(24)4a,21.0,19.0,-0.0952,0.041303,5,71700
20250912-R1-C3-4,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,4,KRONOS MADRIK,M. ABRIVARD,M. ABRIVARD,4,2100,True,2a2a2a2a2a1a4a5a6a3a,5.9,5.8,-0.0169,0.147011,7,71800
20250912-R1-C3-5,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,5,KRISTO STAR,P.PH. PLOQUIN,M. LENOIR,5,2100,True,2a3a0aDa0a8a5a3a7aDa,18.0,30.0,0.6667,0.048187,4,71700
20250912-R1-C3-6,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,6,KASTA DU RIB,J.L.CL. DERSOIR,JOEL HALLAIS,6,2100,True,2a8a9a5a4a3a2a4aDa2a,25.0,39.0,0.56,0.034695,8,71800
20250912-R1-C3-9,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,9,KADO DES MOLLES,D. BONNE,Sté. Ent. Anthony TINTILLIER,9,2100,True,4a4a7a9a2a7aDaDa0a5a,35.0,84.0,1.4,0.024781,12,72100
20250912-R1-C3-10,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,10,KOSTELLO DE LOU,A. ABRIVARD,L.CL. ABRIVARD,10,2100,True,1a3a6a2aDaDa(24)4a0a2a,22.0,17.0,-0.2273,0.039426,11,72000
20250912-R1-C3-11,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,11,KENISA,A. COLLETTE,B. ANGOT,11,2100,True,8a6a0a4a8a4a4a2a7a0a,113.0,193.0,0.708,0.007676,3,71700
20250912-R1-C3-12,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,12,KING LOOK,CL. DUVALDESTIN,TH. DUVALDESTIN,12,2100,True,0a9a1a1a(24)9a0a1a1a6a,3.9,3.4,-0.1282,0.222401,1,71300
20250912-R1-C3-14,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,14,KATINKA GEMA,A. GENDROT,M. SASSIER,14,2100,False,2a4a3aAa2a2a3aDa2a2a,44.0,102.0,1.3182,0.019713,6,71800
20250912-R1-C3-15,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,15,KHEOPS BOURBON,D. BROHIER,TH. ROUSSEL,15,2100,True,4a8a0a8a0a9a0a5a0a(24),126.0,206.0,0.6349,0.006884,10,71900
20250912-R1-C3-16,20250912-R1-C3,20250912,VINCENNES,2025-09-12 19:45:00,2100,TROT_ATTELE,16,16,KOKO DU CANTER,B. ROCHARD,F. JOSEPH,16,2100,True,2a2a5a1a4a1a3a(24)1a2a,14.0,12.0,-0.1429,0.061955,2,71700
20250912-R1-C4-1,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,1,HAIKIDO,P.Y. VERVA,G. BEAUFILS,1,2100,True,5a5aDa3aDa5aDa3a4a3a,25.0,37.0,0.48,0.036017,7,71100
20250912-R1-C4-2,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,2,ILCAPITANO DU PARC,M. MOTTIER,P. LECELLIER,2,2100,True,6a0a0a0a7a1a1a2a(24)1a,17.0,17.0,0.0,0.052967,5,70900
20250912-R1-C4-3,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,3,HERMES D'ECROVILLE,M. LEGROS,B. MARIE,3,2100,True,5a0a0a3a6a8a0a3a3a0a,75.0,117.0,0.56,0.012005,11,71700
20250912-R1-C4-4,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,4,ISTORIC MAUZUN,A. ABRIVARD,J.PH. DUCHER,4,2100,True,1a1a1a1a(24)1a7a7a1a3a,2.0,1.6,-0.2,0.450212,3,70800
20250912-R1-C4-5,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,5,HAUTAIN,B. ROCHARD,C. CHENU,5,2100,True,3a5a1a4a0a0a4a7a0a8a,18.0,23.0,0.2778,0.050024,13,74000
20250912-R1-C4-6,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,6,HELIOS DJEMA,F. NIVARD,A. PLARD,6,2100,True,3a1a1a2a7a9a6a7a(24)8a,14.0,13.0,-0.0714,0.064316,8,71200
20250912-R1-C4-7,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,7,HESCORT LOVE,D. THOMAIN,F. LAMARE,7,2100,True,8a4aDa3aDm(24)2a0a7a4a,13.0,18.0,0.3846,0.069263,4,70900
20250912-R1-C4-8,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,8,IGRISONI,S. HOUYVET,S. HOUYVET,8,2100,True,1a1a1a3a4a2a0a6a5a2a,9.7,13.0,0.3402,0.092827,6,71000
20250912-R1-C4-9,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,9,FALCO DU HAMEL,M. ABRIVARD,E. VARIN,9,2100,True,0a7a0a4a6a5a4a5a0a7a,50.0,82.0,0.64,0.018008,9,71400
20250912-R1-C4-10,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,10,RUGER,F. DESMIGNEUX,E. LINDEGREN,10,2100,True,1a3aDa7a2a9a,42.0,51.0,0.2143,0.021439,10,71500
20250912-R1-C4-11,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,11,DONIZETTI (SWE),D. BONNE,J. GUELPA,11,2100,True,0aDaDa6aDaDa2a(24)Da0a,84.0,121.0,0.4405,0.01072,12,71700
20250912-R1-C4-12,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,12,POWER DOC,F. OUVRIE,Markus B SVEDBERG,12,2100,True,9a0a5a2a3a0a,28.0,21.0,-0.25,0.032158,1,70400
20250912-R1-C4-13,20250912-R1-C4,20250912,VINCENNES,2025-09-12 20:15:00,2100,TROT_ATTELE,13,13,FREEDOM (NOR),E. RAFFIN,O. RAFFIN,13,2100,True,8a6a4a4a3a4a2a1a(24)3a,10.0,12.0,0.2,0.090042,2,70600
20250912-R1-C5-2,20250912-R1-C5,20250912,VINCENNES,2025-09-12 20:42:00,2700,TROT_MONTE,11,2,MANIGOD,F. DESMIGNEUX,A. RIPOLL RIGO,,2700,False,1m5m2m3m3m5m9a(24)5mDa,38.0,53.0,0.3947,0.022858,8,83200
20250912-R1-C5-3,20250912-R1-C5,20250912,VINCENNES,2025-09-12 20:42:00,2700,TROT_MONTE,11,3,MILOR DE LA VALLEE,B. ROCHARD,Olivier TOUVAIS,,2700,False,1m1m1m5mDm(24)3m,9.4,8.9,-0.0532,0.092406,4,74600
20250912-R1-C5-5,20250912-R1-C5,20250912,VINCENNES,2025-09-12 20:42:00,2700,TROT_MONTE,11,5,MISS DES BESACES,A. COLLETTE,B. MARIE,,2700,False,7m6a7m3m4m1m6m6m3m3m,38.0,83.0,1.1842,0.022858,7,77100
20250912-R1-C5-6,20250912-R1-C5,20250912,VINCENNES,2025-09-12 20:42:00,2700,TROT_MONTE,11,6,MATIGNON,A. ABRIVARD,TH. BONNARDEL,,2700,False,3m4mDm2m4a2a2a2a4a(24),6.1,5.0,-0.1803,0.142395,2,74500
20250912-R1-C5-7,20250912-R1-C5,20250912,VINCENNES,2025-09-12 20:42:00,2700,TROT_MONTE,11,7,MELODY DE VIVOIN,J.Y. RICART,E. VARIN,,2700,False,2m4a2m5mDm1m8m7a6m4m,12.0,10.0,-0.1667,0.072384,3,74500
20250912-R1-C5-9,20250912-R1-C5,20250912,VINCENNES,2025-09-12 20:42:00,2700,TROT_MONTE,11,9,MADEMOISELLE JANE,A. LAMY,CL. THOMAIN,,2700,False,8a3m3m3m2m3m5a3a(24)2a,14.0,17.0,0.2143,0.062044,6,75800
20250912-R1-C5-10,20250912-R1-C5,20250912,VINCENNES,2025-09-12 20:42:00,2700,TROT_MONTE,11,10,MHUM FLYNG,V. SAUSSAYE,CH. CLIN,,2700,False,4mDm1mDm3m2m1m1m(24)Dm,11.0,11.0,0.0,0.078965,1,74400
20250912-R1-C5-11,20250912-R1-C5,20250912,VINCENNES,2025-09-12 20:42:00,2700,TROT_MONTE,11,11,MISTY GREEN,E. RAFFIN,W. BIGEON,,2700,False,1m4a6m6a2m1m3m8a3a3a,5.1,5.4,0.0588,0.170316,5,75000
20250912-R1-C6-1,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,1,MILADY DE MONTCEAU,G.A. POU POU,G.A. POU POU,,2175,False,2a4a1aDa5aDa6aDa,39.0,33.0,-0.1538,0.022267,9,76100
20250912-R1-C6-3,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,3,MAFALDA,E. RAFFIN,L. BAUDRON,,2175,False,5a2aDa6aDaDa2a(24)Da2a,9.3,8.7,-0.0645,0.09338,8,75800
20250912-R1-C6-4,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,4,MA DOUCE DE DALINE,M. MOTTIER,F. JOSEPH,,2175,False,1a1a5a,8.0,9.8,0.225,0.108554,10,76100
20250912-R1-C6-6,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,6,MASTERCLASS D'EARL,F. NIVARD,Guillaume JOUVE,,2175,False,3aDa4a5a5a4a(24)DaDa4a,20.0,17.0,-0.15,0.043422,3,74900
20250912-R1-C6-7,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,7,MIRABELLE DE LARRE,A. COLLETTE,S. ROGER,,2175,False,4a6a2a5a5aDm7a8a2aDa,16.0,27.0,0.6875,0.054277,2,74700
20250912-R1-C6-8,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,8,MALAVISTA SOMOLLI,F. LECANU,F. LINDREC,,2175,False,6a5aDa2a5a8aDa1a6a3a,29.0,34.0,0.1724,0.029946,5,75200
20250912-R1-C6-10,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,10,MISS IS DU CANET,D. BONNE,R. PALIERNE,,2175,False,3a4a5a5a3a9a6a(24)3a7a,18.0,33.0,0.8333,0.048247,7,75800
20250912-R1-C6-11,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,11,MARGOT PAROYO,F. DESMIGNEUX,D. CHERBONNEL,,2175,False,7a1aDa4a2aDa4a4a,28.0,55.0,0.9643,0.031015,6,75400
20250912-R1-C6-12,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,12,MARISA DU CHATELET,O. BIZOUX,O. BIZOUX,,2175,False,2a1aDa2aDa6aDaDa6a6a,29.0,34.0,0.1724,0.029946,4,75000
20250912-R1-C6-15,20250912-R1-C6,20250912,VINCENNES,2025-09-12 21:13:00,2175,TROT_ATTELE,15,15,MAGIE DE CHAHAINS,P.PH. PLOQUIN,ST. MEUNIER,,2175,False,5aDa8a3a2a4a4a4a(24)6a,10.0,9.1,-0.09,0.086843,1,74500
