runner_id,race_id,date,hippodrome,distance_metres,discipline,field_size,horse_number,horse_name,jockey_name,trainer_name,draw_position,weight_kg,handicap_distance,deferre,scratch,musique,finish_position,km_time
20250909-R4-C7-10,20250909-R4-C7,20250909,VINCENNES,2100,TROT_ATTELE,14,10,IT'S EAGLE COGLAIS,A. SLIMANE,B. MARIE,10,,2100,True,False,0a0a0a0a5aDa7a6a2a0a,12,72600
20250909-R4-C7-11,20250909-R4-C7,20250909,VINCENNES,2100,TROT_ATTELE,14,11,IMPRESS ME,Mme V. HENRY,CH. MIRANDEL,11,,2100,True,False,4aDa9a5a8a8a4a6a9a6a,6,72500
20250909-R4-C7-12,20250909-R4-C7,20250909,VINCENNES,2100,TROT_ATTELE,14,12,ICALINE DIESCHOOT,R. MORRO PONS,M. DUPUIS,12,,2100,True,False,7a0a8a6aDm5a8a0a9a(24),13,72800
20250909-R4-C7-13,20250909-R4-C7,20250909,VINCENNES,2100,TROT_ATTELE,14,13,JUDICIOUS DAYDREAM,Mme P. CAVANIE,J.F. VALLETTE,13,,2100,True,False,9a8aDa7a0a0a5aDa(24)Da,5,72400
20250909-R4-C7-14,20250909-R4-C7,20250909,VINCENNES,2100,TROT_ATTELE,14,14,HAVE A LOVE,D. LEPERE,D. LEPERE,14,,2100,True,False,8a8a0a0aDaDa0a(24)0a9a,14,73000
20250909-R4-C8-1,20250909-R4-C8,20250909,VINCENNES,2200,TROT_ATTELE,9,1,NELSON EMGE,B. ROCHARD,M. SASSIER,,,2200,False,False,,1,77200
20250909-R4-C8-2,20250909-R4-C8,20250909,VINCENNES,2200,TROT_ATTELE,9,2,NANO UP STAR,V. CABOS,R. WESTERINK,,,2200,False,False,Da2aDa,,
20250909-R4-C8-3,20250909-R4-C8,20250909,VINCENNES,2200,TROT_ATTELE,9,3,NOVO SUPREME,F. NIVARD,T. PARTAIX,,,2200,False,False,4a6aDa,,
20250909-R4-C8-4,20250909-R4-C8,20250909,VINCENNES,2200,TROT_ATTELE,9,4,NELSON FAFA,T. BEAUVAIS,C. BUHIGNE,,,2200,False,False,3a4a3a6a,7,78300
20250909-R4-C8-5,20250909-R4-C8,20250909,VINCENNES,2200,TROT_ATTELE,9,5,NAUGHTY BOYWILLIAM,A. LAMY,Y. DOCQUIN,,,2200,False,False,DaDa1a9a,4,78100
20250909-R4-C8-6,20250909-R4-C8,20250909,VINCENNES,2200,TROT_ATTELE,9,6,NEW SUCCESS,Y. LEBOURGEOIS,S. GUARATO,,,2200,False,False,1a,2,77500
20250909-R4-C8-7,20250909-R4-C8,20250909,VINCENNES,2200,TROT_ATTELE,9,7,NIKY ELDE,A. COLLETTE,N. LEMETAYER,,,2200,False,False,1a,3,77800
20250909-R4-C8-8,20250909-R4-C8,20250909,VINCENNES,2200,TROT_ATTELE,9,8,NELATI DE MORGANE,R.CH. LARUE,R.CH. LARUE,,,2200,False,False,3a4a,6,78300
20250909-R4-C8-9,20250909-R4-C8,20250909,VINCENNES,2200,TROT_ATTELE,9,9,NITRO DAIRPET,R. CONGARD,N. BAZIRE,,,2200,False,False,1a,5,78100
20250909-R5-C1-1,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,1,HARLEY DU RAFHAY,ALAIN DENGIS,JEAN HENRARD,1,,2300,False,False,2a4a5aDa2a2a4a3a6a,2,74600
20250909-R5-C1-2,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,2,LOIR ET CHER,PAVEL TAMSIN,PAVEL TAMSIN,2,,2300,False,False,5aDaDaDa5a4a1a2a0a,8,75300
20250909-R5-C1-3,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,3,FLASH DE DUFFEL,STEFAAN STEVENS,EVY VAN GOETHEM,3,,2300,False,False,6a7a6a0a7aDa4a5m0a,1,74500
20250909-R5-C1-4,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,4,IBELLO DU BOCAGE,JULES VAN DEN PUTTE,CARINE DE SOETE,4,,2300,False,False,3a2aDaDa3a0a9aDaDa,4,74800
20250909-R5-C1-5,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,5,FILS DU NIL,Mme LINDSAY CELIS,RAPHAEL DEPUYDT,5,,2300,True,False,0a4a5a7a4a4a8a5a8a,9,75700
20250909-R5-C1-6,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,6,JETLAG POTERIE,KRISTOF DEPUYDT,CARINE DE SOETE,6,,2300,True,False,Da6a9aDm2m2a1a9aDa,10,77900
20250909-R5-C1-7,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,7,KITALIANO ALGREF,Mme HANNA HUYGENS,FILIP GHEKIERE,7,,2300,True,False,8a6aDm9a8a0a0aDaDa,,
20250909-R5-C1-8,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,8,HERLANDORIO,GUNTHER LOIX,DANNY VAN LOO,8,,2300,True,False,4a6a0a3a7a6a8a1a1a,,
20250909-R5-C1-9,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,9,JE SUIS SPECIAL,PHILIPPE MASSCHAELE,FRANCINE MASSCHAELE,9,,2300,True,False,4aDm5a4a0a4a5a2a6a,3,74700
20250909-R5-C1-10,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,10,HERVOR JENILOU,LIEVEN CANNAERT,GEERT ALLAERT,10,,2300,True,False,7a3a2a1a2a7aDa3a2a,5,75000
20250909-R5-C1-11,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,11,GATSBY D'AVRIL,BJORN VAN GHELEWE,JACQUES HOORNE,11,,2300,True,False,Da5a3a3a5a5a5a4a6a,,
20250909-R5-C1-12,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,12,ISURA,JOSEPH VERBEECK,PIERRE YVES LESNE,12,,2300,False,False,5aDa3a2a7a3aDa3a4a,6,75000
20250909-R5-C1-13,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,13,JAZZ OPERA,NICO DHAENENS,PAVEL TAMSIN,13,,2300,False,True,5m6a3a1a2a5a8aDa2a,,
20250909-R5-C1-14,20250909-R5-C1,20250909,MONS (GHLIN),2300,TROT_ATTELE,14,14,IROKO DEL SOL,BJORN DE KONINCK,GINO DUMON,14,,2300,False,False,8a6a4a0a0a0a2a7a0a,7,75100
20250909-R5-C2-1,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,1,KISS MAKER,LIEVEN CANNAERT,PIETER VAN ACHTER,1,,2300,True,False,6a0aDaDa2a6a1a4a4a,4,76100
20250909-R5-C2-2,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,2,IROULEGUY,JOSEPH VERBEECK,RYAN VERBEECK,2,,2300,False,False,7a5a6a0a7a7aDa6a4a,8,76800
20250909-R5-C2-3,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,3,KYMI MELOC,GUNTHER LOIX,GUNTHER LOIX,3,,2300,False,False,7a1a2a2a6a9aDa7a5a,3,76100
20250909-R5-C2-4,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,4,KALINE DE LAHAYE,Mme HANNA HUYGENS,INGEBORG HUYGENS-DE WITTE,4,,2300,False,False,5a1a1a2a6a6a4a1a4a,1,75900
20250909-R5-C2-5,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,5,JAISYMONEY RINGEAT,KRISTOF DEPUYDT,CARINE DE SOETE,5,,2300,False,False,Da2aDa3a1a0a1a1a0a,2,76000
20250909-R5-C2-6,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,6,KING SIZE RENKA,STEFAAN UYTTENDAELE,KELLY MYLE,6,,2300,False,False,2a1m5m3m3a3aDa0a4a,,
20250909-R5-C2-7,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,7,JEWEL DES FANES,JULES VAN DEN PUTTE,CARINE DE SOETE,7,,2300,False,False,7m5a0a4aDaDaDa9a,7,76800
20250909-R5-C2-8,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,8,KINGSTON DYCO,GEOFFREY LERMUSIAUX,YVES DEVELLE,8,,2300,True,False,0aDa8aDaDa7aDa4aDa,11,77200
20250909-R5-C2-9,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,9,KING FORTIS,NICO DHAENENS,NICO DHAENENS,9,,2300,False,False,2a1a1a5aDmDa8a6a0a,6,76700
20250909-R5-C2-10,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,10,JOLIE LADY DU LION,PHILIPPE MASSCHAELE,FRANCINE MASSCHAELE,10,,2300,True,False,8a3a0a3a5a0a5a5aDa,9,76900
20250909-R5-C2-11,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,11,JASON REYNALD,LUC BAVIER,LUC BAVIER,11,,2300,False,False,Da0a0a8a0a9a0a6a0a,12,78000
20250909-R5-C2-12,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,12,JAPELOU DE LA FRAD,RONNY POPPE,RONNY POPPE,12,,2300,False,True,7aDa0a0a0a9a2a1a,,
20250909-R5-C2-13,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,13,KEEN ON SMART,DRIES DEVOLDER,JO CORBANIE,13,,2300,False,False,3aDa6a4a2a1a4aDa3a,5,76600
20250909-R5-C2-14,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,14,HORSE WOOD PASS,DANIEL DECRUYENAERE,DANIEL DECRUYENAERE,14,,2300,True,False,7a4a3a2a6a6a5aDa8a,10,76900
20250909-R5-C2-15,20250909-R5-C2,20250909,MONS (GHLIN),2300,TROT_ATTELE,15,15,KLASSICO BEAUFOUR,FRANCIS NEIRINCK,YANNICK DESMET,15,,2300,False,False,DaDaDaDaDaDa1a4a,,
20250909-R5-C3-1,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,1,GREFFIERS FLINOIS,PHILIPPE MASSCHAELE,FRANCINE MASSCHAELE,1,,1750,True,False,4a7a0a8a0a4a0a2a7a,2,73500
20250909-R5-C3-2,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,2,LOOK OF LOVE,PIET VAN POLLAERT,CELESTINE CORTY,2,,1750,False,False,2aDa2a2a1a1a1a5a2a,1,73000
20250909-R5-C3-3,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,3,ENJOY BANKER,FRANCIS NEIRINCK,JO CORBANIE,3,,1750,False,False,Da0a6a4a6aDa8a2a0a,11,75400
20250909-R5-C3-4,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,4,JET SOCIETY,GEOFFREY LERMUSIAUX,YANNICK DESMET,4,,1750,False,False,2a3aDaDa9a4a1a6aDa,9,74300
20250909-R5-C3-5,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,5,HIMEROS DU GOUTIER,GUIDO LAUREYS,GUIDO LAUREYS,5,,1750,False,False,4a7a1a4a0a3a8a4a5a,6,74100
20250909-R5-C3-6,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,6,ELCAPO,KRISTOF DEPUYDT,CARINE DE SOETE,6,,1750,True,False,DaDa2a5aDaDa2a5a6a,5,74000
20250909-R5-C3-7,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,7,CAPIROSKA FONT,JO CORBANIE,JO CORBANIE,7,,1750,True,False,5a5a4a5a3a6a2a2a1a,,
20250909-R5-C3-8,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,8,EASY MARCEAUX,LIEVEN CANNAERT,NICK TALPE,8,,1750,True,True,4a6a6a0a5a4a4a0a7a,,
20250909-R5-C3-9,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,9,ONE LOVE BIANCA,PAVEL TAMSIN,PAVEL TAMSIN,9,,1750,False,False,0a0aDaDa9a6a7a4a3a,8,74300
20250909-R5-C3-10,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,10,HETRE DU JOUR,GILLES WILLEMS,VIRGINIE LIETARD,10,,1750,False,False,4a1a6aDa2aDa2a6a6a,7,74200
20250909-R5-C3-11,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,11,FLORIS VAN EGMONT,JULES VAN DEN PUTTE,T H KOOYMAN,11,,1750,False,False,6a8a4m1m8aDa3a5a2a,10,75200
20250909-R5-C3-12,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,12,NEVELE HALL GRAUX,MARC MOES,DANIEL MOES,12,,1750,False,False,Da3a5a0a3a6a7a3a7a,3,73800
20250909-R5-C3-13,20250909-R5-C3,20250909,MONS (GHLIN),1750,TROT_ATTELE,13,13,JEUNE AMI,GUNTHER LOIX,YANNICK DESMET,13,,1750,False,False,Da4m9a7aDaDa6aDaDa,4,73900
20250909-R5-C4-1,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,1,MYRTHE DES BOIS,Mme HANNA HUYGENS,INGEBORG HUYGENS-DE WITTE,1,,2840,True,False,4a3a8a3a4a3a3a5a5a,2,76400
20250909-R5-C4-2,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,2,NEHEMIAH BOKO,JO CORBANIE,JO CORBANIE,2,,2840,True,False,0a2a3aDaDaDa8a4aDa,5,76900
20250909-R5-C4-3,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,3,NOBLE D'OR,Mme LINDSAY CELIS,LAURENT BECKER,3,,2840,True,False,Da5a4a6a5a3a2a4a6a,6,77000
20250909-R5-C4-4,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,4,FUSAIN,MARNIX DE GROOTE,GILBERT SMESSAERT,4,,2840,True,False,4a2a4a0a3a0a4a3a4a,3,76600
20250909-R5-C4-5,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,5,VELTEN VON STEVEN,MARCIANO HAUBER,MARCEL HAUBER,5,,2840,False,False,2a3a5a3a1a3a3a2a1a,1,76400
20250909-R5-C4-6,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,6,JOLIE FLEUR DU LOT,JOHNNY DELFORGE,MARTIAL DUPUIS,6,,2840,True,False,9a7a7a4a4aDaDa0a0a,11,79100
20250909-R5-C4-7,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,7,JUNIOR SACRE,SEB. VAN HAUWERMEIREN,WIM ROELANDT,7,,2840,False,False,Da7a0a0aDa1a1a7a3a,9,77200
20250909-R5-C4-8,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,8,JACKIE WEE,FRANCIS NEIRINCK,JO CORBANIE,8,,2840,True,False,6a6a5a4a6a0a4a5a7a,,
20250909-R5-C4-9,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,9,TINO BAROSSO,GUIDO LAUREYS,GUIDO LAUREYS,9,,2840,False,False,5a7a0a4aDa6a7aDa3a,8,77100
20250909-R5-C4-10,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,10,ROCKY OASIS,GUNTHER LOIX,YANNICK DESMET,10,,2840,False,False,Aa2a4m5a8m2a4a6m0a,7,77000
20250909-R5-C4-11,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,11,JERRY BOY,LIEVEN CANNAERT,NICK TALPE,11,,2840,False,False,4a0a7m0a9aDaDa7a3m,10,77900
20250909-R5-C4-12,20250909-R5-C4,20250909,MONS (GHLIN),2840,TROT_ATTELE,12,12,NANBORA,KRISTOF DEPUYDT,FILIP GHEKIERE,12,,2840,True,False,2a6a2a1a2a1a1a4a2a,4,76800
20250909-R5-C5-1,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,1,TYROLEAN HERO,MIKE LENDERS,MIKE LENDERS,1,,2300,False,False,1a3a5a2a3aQa,3,76500
20250909-R5-C5-2,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,2,JUST TO WIN,JELLIS VETS,JELLIS VETS,2,,2300,False,False,6a6aDa0a3a5a5a4aDa,11,78100
20250909-R5-C5-3,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,3,SUMMERLOVE,GUNTHER LOIX,GUNTHER LOIX,3,,2300,False,False,2a2a1a2a5a3a4a7aQa,7,77500
20250909-R5-C5-4,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,4,KIKI MANCEAU,KRISTOF DEPUYDT,CHRISTIAN BREHARD,4,,2300,True,False,Dm7m0a0a9a9mDa,,
20250909-R5-C5-5,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,5,TOEKY BOUM,STEFAAN UYTTENDAELE,PHILIP UYTTENDAELE,5,,2300,False,False,1aDa2aDa4aDaDa3aDa,,
20250909-R5-C5-6,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,6,ROYAL CASH N PINK,LUCKA STAEL,URSULA D'HONDT,6,,2300,False,False,1a1a1aDaDaDaDaDa0a,1,75800
20250909-R5-C5-7,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,7,L'ELITE D'HOLLOW,JULES VAN DEN PUTTE,LAURIE COPPENOLLE,7,,2300,False,False,4a0a9a0aDa6a7a7a4a,5,76900
20250909-R5-C5-8,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,8,SAICAN BUTTERFLY,Mme HANNA HUYGENS,GEERT BOSMANS,8,,2300,False,False,1a1a0aDa1aDa1aQa,2,76100
20250909-R5-C5-9,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,9,RAMA WILLIAMS,LYNUS LANNOO,ARSÈNE LANNOO,9,,2300,False,False,5a4a2a5a2a4a4aDa6a,6,77200
20250909-R5-C5-10,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,10,OLIVIA RW,SEB. VAN HAUWERMEIREN,WIM ROELANDT,10,,2300,False,False,5a3aDa7a6a5a7a4aDa,9,77600
20250909-R5-C5-11,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,11,KETCH HAUFOR,JO CORBANIE,CARINE DE SOETE,11,,2300,False,True,Da0a7aDa5a9a3a8a,,
20250909-R5-C5-12,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,12,SJEIK OASIS,CÉDRIC VANROY,CÉDRIC VANROY,12,,2300,False,False,4aDa6aDa3a2a0a7a7a,10,77600
20250909-R5-C5-13,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,13,SANTOS BOKO,DRIES DEVOLDER,ANNEKE DE NEVE,13,,2300,False,False,4aDa1aDa4a1a2aDa4a,,
20250909-R5-C5-14,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,14,ROXANE D'OLNE,MARC HUYGENS,INGEBORG HUYGENS-DE WITTE,14,,2300,False,False,0a1a1a5aDaDaDa2aDa,4,76800
20250909-R5-C5-15,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,15,ROMAIN CD,LIEVEN CANNAERT,LIEVEN CANNAERT,15,,2300,False,False,1a1aQa,8,77500
20250909-R5-C5-16,20250909-R5-C5,20250909,MONS (GHLIN),2300,TROT_ATTELE,16,16,ONDINA D L VALLEE,FREDERIC DEHUT,JEAN LOUIS DEHUT,16,,2300,False,False,Da2a1a7aDa8a2a0a7a,,
20250909-R5-C6-1,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,1,NEIL YOUNG,WIM BOGAERT,WIM BOGAERT,1,,2840,True,False,6a0a0a7a7a0a7a1a4m,4,76100
20250909-R5-C6-2,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,2,LOTUS EV,Mme KELLY MYLE,LUCIEN ROMBAUT,2,,2840,False,False,4a0aDa2a2a0a6a7a8a,6,77000
20250909-R5-C6-3,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,3,GUCCI SHADOW,FRANCIS NEIRINCK,MAARTEN CAMERLINCK,3,,2840,True,False,3aDa0aDaDa3a6a5a8a,,
20250909-R5-C6-4,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,4,JOKER DE JANEIRO,STEFAAN STEVENS,PATRICK VAN GOETHEM,4,,2840,False,False,Da9a7a7a0a4a6m5aDm,10,79400
20250909-R5-C6-5,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,5,PAPILLON VRIJTHOUT,Mme LINDSAY CELIS,GUIDO LAUREYS,5,,2840,False,False,1a3a5a1a6a2a5a7a3a,2,75700
20250909-R5-C6-6,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,6,RODDY MOM,Mme HANNA HUYGENS,INGEBORG HUYGENS-DE WITTE,6,,2840,False,False,Da2aDaDa2a5a1a1a1a,3,75800
20250909-R5-C6-7,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,7,RAPIDO BELLO,GUNTHER LOIX,GUNTHER LOIX,7,,2840,True,False,2a2a4a8a1a3a1a1a2a,5,76100
20250909-R5-C6-8,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,8,RED BOLETS  E,NICO DHAENENS,ADELIN MATTHEEUWS,8,,2840,True,False,2a3a0a4a5a6a6a0a6a,9,78100
20250909-R5-C6-9,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,9,SANDYMAN,JOSEPH VERBEECK,FILIP GHEKIERE,9,,2840,True,False,Da2a1aDa1a1a8a1a1a,1,75500
20250909-R5-C6-10,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,10,ONLY FEARLESS,GERARD VERGAERDE,GERRIT ADRIAENSSENS,10,,2840,False,False,3a0a5a7a5aDa2a5aDa,8,77900
20250909-R5-C6-11,20250909-R5-C6,20250909,MONS (GHLIN),2840,TROT_ATTELE,11,11,REBEL REBEL,JOOST VAN RIET,CELESTINE CORTY,11,,2840,True,False,2a1a6a1a2a3a6a2a3a,7,77400
20250909-R5-C7-1,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,1,SAMANTHA WILLIAMS,CHRISTIAN SYBERS,CHRISTIAN SYBERS,1,,1750,False,False,7aDaDa5aQa0a,,
20250909-R5-C7-2,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,2,LADY GES,PHILIPPE MASSCHAELE,FRANCINE MASSCHAELE,2,,1750,False,False,Qa,7,78800
20250909-R5-C7-3,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,3,MARISKA DE BIE,SEB. VAN HAUWERMEIREN,WILLY VAN DE WIELE,3,,1750,False,False,4a6aDa6a0aDaQa,11,80000
20250909-R5-C7-4,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,4,VERY HOT PANTS,MARCIANO HAUBER,MARCEL HAUBER,4,,1750,False,False,DaQa,1,77100
20250909-R5-C7-5,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,5,LEVADIA DE BARI,BJORN VAN GHELEWE,KRISTIEN FOSSAERT,5,,1750,False,False,7aQa,,
20250909-R5-C7-6,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,6,ROSE BOSS,ERIK VAN CAPELLEN,OLIVIER RUCQUOY,6,,1750,False,False,DaDaQa,4,78300
20250909-R5-C7-7,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,7,KELLY DES CHARRONS,GILLES WILLEMS,GIACOMINO VACCARELLO,7,,1750,True,False,DaDa8aDaQa,,
20250909-R5-C7-8,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,8,KISS ME DU GARDEN,ANDRÉ MARCHAND,ANDRÉ MARCHAND,8,,1750,False,False,8a0a0a0a8aDaDaDaDa,,
20250909-R5-C7-9,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,9,JASON DU VIF,KRISTOF DEPUYDT,CARINE DE SOETE,9,,1750,False,False,DaDaDa3a8aDaDa4aDa,3,77600
20250909-R5-C7-10,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,10,LAURA DE MUZE,GERARD VERGAERDE,ANTOINE VAN ACHTER,10,,1750,False,False,2a5a5a9aDaQa,5,78500
20250909-R5-C7-11,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,11,RAMIRO HALL,MARNIX DE GROOTE,MARNIX DE GROOTE,11,,1750,False,False,6a6a4aDaDa4aDa3a3a,8,79100
20250909-R5-C7-12,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,12,LONA DU CHIFFRES,BJORN DE KONINCK,KRIS DE KONINCK,12,,1750,True,False,6a0a2a3a2a3a4a5a5a,10,79400
20250909-R5-C7-13,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,13,PLEASURE DESIGN,JULES VAN DEN PUTTE,KURT VAN DAMME,13,,1750,False,False,DaDaDaDa5a2a7aAa8a,2,77200
20250909-R5-C7-14,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,14,LET'S GO D'AVRAN,LUC BAVIER,LUC BAVIER,14,,1750,True,False,5aDa8a7a8a7a,9,79300
20250909-R5-C7-15,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,15,NOBODY'S WIFE SH,TOM DE RYKER,KOEN DE RYKER,15,,1750,False,True,2aAa4a4a,,
20250909-R5-C7-16,20250909-R5-C7,20250909,MONS (GHLIN),1750,TROT_ATTELE,16,16,L'AMOUR,MIKE LENDERS,MIKE LENDERS,16,,1750,False,False,DaQa,5,78500
20250909-R5-C8-1,20250909-R5-C8,20250909,MONS (GHLIN),2300,TROT_ATTELE,13,1,NICKLES N DIMES SB,LEANDER DE NEVE,CATRIENE SAX,1,,2300,False,False,Da6a4a6a6a4a2a5a6a,7,78200
20250909-R5-C8-2,20250909-R5-C8,20250909,MONS (GHLIN),2300,TROT_ATTELE,13,2,POLKA DE GREZ,PATRICK CHIMERA,MICHAEL PETIT,2,,2300,False,False,0a5a8aDa6a7aDa7a0a,9,78400
20250909-R5-C8-3,20250909-R5-C8,20250909,MONS (GHLIN),2300,TROT_ATTELE,13,3,ORAJA VIVANT,NICK VERVLOET,KURT VERVLOET,3,,2300,True,False,3a6a1aDa1a4a8a2aDa,2,77000
20250909-R5-C8-4,20250909-R5-C8,20250909,MONS (GHLIN),2300,TROT_ATTELE,13,4,ARTFUL HONEY,PIET VAN POLLAERT,MARCEL HAUBER,4,,2300,True,False,1a1a3a1a4a,1,76600
20250909-R5-C8-5,20250909-R5-C8,20250909,MONS (GHLIN),2300,TROT_ATTELE,13,5,RITE ON LINE  E,Mme BEATRICE DEMOULIN,GUIDO LAUREYS,5,,2300,False,False,DaDa4a3a5a6a3a1a5a,,
