place,placeoptin,rapport,cr-reunion,cr-num,cr-nb_partants,cr-Hippodrome,cr-Evt,cr-Date,cr-autostart,cr-corde,cr-etat du terrain,cr-distance,Numcheval,CoteProbable,Sexe,NbRencontre,NbBattus,SommeNbRencontre,SommeNbBattus,NumCourseJockey,QteCourseJockeyJour,SumCote5Race,MoyenneCote5Race,qteCoteCheval,ETCote5Race,SumPoids,SumIdJockey,SumidHippodrome,SumIdDeferre,SumDistance,SumAllocation,PositionIdJockey,PositionidHippodrome,PositionIdDeferre,PositionDistance,PositionAllocation,pourcentIdJockey,pourcentidHippodrome,pourcentIdDeferre,pourcentDistance,pourcentAllocation,SommeCourse,nbjourdercourse,numeroagespec,numerodistancespec,numerodeferrespec,numerosexespec,numeroagesexedistancespec,idjockeynumcoursenbrcoursespec,jockeyReussite,jockeyReussitePlusPlace,jockeyReussiteSpecialite,jockeynReussiteDistance,jockeyReussiteIdcheval,jockeyReussiteDeferre,jockeynReussiteSpecialiteDeferre,jockeyReussiteDistanceDeferre,entraineurReussite,entraineurReussitePlusPlace,entraineurReussiteSpecialite,entraineurnReussiteDistance,entraineurReussiteIdcheval,chevalReussite,chevalReussitePlusPlace,chevalReussiteSpecialite,chevalnReussiteDistance,coteprobable,gains
0,2,0,1,3,13,Vincennes,0,01-09-2012,0,corde à gauche,terrain bon,2.850 mètres,12,5,M,0.8333,0.75,0.8182,0.5,0,0.6,0.9945,1,0,1,0,0.7206,0.6667,0.8293,0.913,1,0.5,0.3846,0.3846,0.8571,1,0.37,0.0444,0,0.5875,1,0.9863,0.8696,0.4167,0.0714,0.4444,0.1111,0.35,0.5652,0.5067,0.7743,0.5067,0.5124,0.3684,0.3223,1,0.2411,0.131,0.5648,0.131,0,0,0.0185,0.1767,0,0.5834,0.4444,0.5024
1,1,1.3,1,4,7,Vincennes,0,01-09-2012,0,corde à gauche,terrain bon,2.700 mètres,7,0,M,1,1,1,1,1,1,1,1,0,0.9976,0,0.2308,0.3636,0.1,0.25,0.6,0,0.3333,0.3333,0,0.5,0,0,0,0,0.5,1,0.9783,0,0.375,0,0,0.4,0,0,0.6293,0,0,0,0,1,0,0.1764,0.2512,0.1764,0.4323,0.0278,0,0,0,0,1,0
1,1,1.7,1,6,13,Vincennes,0,01-09-2012,0,corde à gauche,terrain bon,3.000 mètres,12,4,M,0.3333,0,0.1333,0.6364,0.6667,0.4,0.9,0.9,0,0.8446,0,1,0,0.9556,1,0.1667,1,0.125,0.125,1,0.8333,1,0.4545,0,1,0.8,0.25,0.7619,0.125,0.0909,0.5217,0.4286,0.34,0.1613,0.0496,0.6206,0.0496,0,1,0,0.0769,0.4783,0.2285,0.4169,0.2285,0.5,0.5264,0.5112,0.3247,0.5112,1,0.7143,1
1,1,1.3,1,7,15,Vincennes,1,01-09-2012,0,corde à gauche,terrain bon,2.850 mètres,1,3,M,0.8333,0.8,0.9231,0.9091,0.5,0.25,1,1,0,1,0,0.9247,1,0.9681,0.9048,0.9333,0.8611,0.85,0.85,0.7143,1,0.0779,0.0909,0,0,1,0.875,0.9823,0.5,1,0.4286,0.8571,0.3438,0.3333,0.274,0.1116,0.3309,0.1745,0.0816,0.0967,0.6666,0.208,0.4233,0.4713,0.4233,0.3356,0,0,0,0,0,1,0.3342
0,2,0,1,9,14,Vincennes,0,01-09-2012,0,corde à gauche,terrain bon,2.700 mètres,14,12,F,1,1,1,1,0,0,0.815,0.6863,1,0.5657,0,0.75,0.4286,0,0,0.3333,0.5714,0,0,0,0,0,0,0.47,0.25,0.5,0.5,0.9548,0,0.25,0.75,0.125,0.125,0,0.2848,0,0.3055,0,0,0.5109,0.3681,0.287,0.4653,0.8728,0.4653,0,0.1667,0.4686,0.421,0.3725,0.25,0,0.4417
0,2,0,5,10,12,Jägersro,0,01-09-2012,1,corde à gauche,terrain  (psf),2.140 mètres,3,0,M,0,0,0,0,0,0,0.8462,0.9231,0,0.7647,0,0,1,0,0.125,0,0,1,1,0,0,0.2,1,0.2,0.15,0,0.5,1,0.4444,0.1765,0.9167,0.7143,0.6667,0.175,0.0893,0.0309,0.0893,0.2832,0.2,0.1144,0.1676,0.2898,0,0.0961,0,0.4445,0.5,0.3333,0.3231,0.3333,0.1429,0,0.5732
1,1,1.1,6,1,12,Helsinki,0,01-09-2012,1,corde à gauche,terrain  (psf),2.600 mètres,2,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.3333,0,0,0.3333,0.3333,0,0,0.07,0,0.0972,0,0,0,0,0.875,0.8333,0.7143,0.4615,1,0.3611,0.3452,0.7646,0.3452,0.3125,0.0625,0.3842,1,0.3125,0.3891,0.5239,0.3891,1,0,0,0,0,0,0,1
0,2,0,7,2,14,Wolvega,0,01-09-2012,1,corde à gauche,terrain  (psf),2.600 mètres,5,0,M,0.25,0.1429,0.4762,0.3333,0,0,0.8271,0.8466,0,0.8445,0,0.9902,1,0.5349,1,1,0.9792,1,1,1,1,0,1,0,1,1,0.7717,0.7692,0.2222,0.4167,0,0,0.79,0.9167,0.8518,0.7497,0.8518,0.6888,0,0.3992,1,1,0.0962,0,0.0962,0.5179,0,0.0331,0.4392,0.0015,1,0,1
0,8,0,3,1,16,Craon,0,02-09-2012,0,corde à droite,terrain bon,2.275 mètres,5,4,M,0,0,0,0,0,0,1,1,1,1,0,0.8462,0,1,1,1,0.6,0,0,1,1,0,0,1,1,1,1,0.979,0.2,0.3333,0,0.0769,0,0,0.2892,0,0.3103,0.3182,0,1,1,1,0.2955,0.4296,0.2955,0.6667,1,0.3939,0.401,0.3939,1,0.6923,0.8806
1,1,2.5,3,5,16,Craon,0,02-09-2012,0,corde à droite,terrain bon,2.775 mètres,10,10,H,1,1,1,1,1,1,0.9302,0.9765,0,0.9056,0,0,1,0.4286,0.6,0.5,0.3333,1,1,0.5,0.5,0.56,1,0.5091,0.5,0.67,0.3333,0.9512,0.3333,0.5833,0.913,0.75,0.8,0.2903,0.4824,0.5794,0.4678,0.2307,0.5556,0.5461,1,1,0.7074,0.426,0.7074,0.75,0.6297,0.5081,0.4134,0.4612,0.5,0.2308,0.4753
1,1,2.3,3,6,18,Craon,0,02-09-2012,0,corde à droite,terrain bon,2.775 mètres,4,6,F,0.75,0.75,0,0.25,1,1,0.9775,0.9817,0,0.9745,0,0.5316,0,0.9369,1,0.5,0.2813,1,1,1,1,0,1,0,1,1,1,1,0,0.75,0.2222,0.4167,0.1,0.1395,0.4395,0.8647,0.3997,0.8974,0,0.2605,0.7059,1,0.5631,0.787,0.5631,1,0.1644,0.2831,0.425,0.2806,1,0.9789,0.5074
0,8,0,3,8,16,Craon,0,02-09-2012,0,corde à droite,terrain bon,2.775 mètres,12,6,H,1,1,1,1,0,0,0.7405,0.8962,0,0.5386,0,0.75,1,0.504,0.6,1,0.3333,0,0,0,1,0.2048,0,0.3,0.25,1,0.663,0.8,0.8462,0.5,0.8235,0.7,1,0.7925,0.0998,0.6815,0.0998,0,0.1999,0.2247,1,0,0.2364,0.1081,0.2364,0.389,0.5833,0.1726,0,0.1742,0.25,0.5,0.7059
1,1,1.5,5,10,12,Jägersro,0,02-09-2012,1,corde à gauche,terrain  (psf),2.640 mètres,2,0,M,1,1,1,1,0,0,0,0,0,0,0,0.5833,0,0.3333,0.3333,0,0.4286,0,0,0,0,0.2,0,0.2,0,0,1,0,0.875,0.0625,0.6154,0.8333,0.0909,0.5667,0.5725,0.8829,0.5725,0.2692,0.2,0,1,0,0,0,0,1,1,0.2286,0.2937,0.2286,0,0,0.5489
1,1,1.7,3,2,12,Caen,0,03-09-2012,0,corde à droite,terrain bon,2.450 mètres,6,3,M,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.3333,0.9795,0.2105,0.4706,0,0.2857,0.6267,0.0789,0.0335,0,0.062,0.4881,1,1,1,1,0,0,0,0.164,0,1,1,1,0,0.75,0
0,8,0,3,4,18,Caen,0,03-09-2012,0,corde à droite,terrain bon,2.450 mètres,12,9,F,1,1,1,1,0,0,0.7915,0.7221,0.4,0.8292,0,1,0.75,1,1,0.8333,1,0.5,0.5,1,1,1,0.5,1,1,1,1,0.9841,0.9,0.5556,0.5517,0.25,1,0,0.1114,0,0.1462,0.5,1,0.2293,1,0,0.4275,0.5435,0.4275,0.8889,1,0.2581,0.2925,0.1736,1,0.25,0.7006
1,1,2.2,3,5,18,Caen,0,03-09-2012,1,corde à droite,terrain bon,2.200 mètres,6,4,F,0.5714,1,0.7,1,1,0.6,0.6202,0.6754,0,0.5139,0,0.5882,0.4444,0.8852,0.4286,0.5,0,0,0,0,0,0.4242,0.2,0.9036,0.5,0,0.6458,0.4762,0.1111,0.0435,0.1333,0,0.0417,0.5128,0.1853,0.8213,0.1669,0.2103,0.4285,0.2036,1,0.5051,0.5606,0.4599,0.5606,0.8929,0.6,0.5762,0.5759,0.517,0.5,1,0.625
0,2,0,3,7,16,Caen,0,03-09-2012,0,corde à droite,terrain bon,2.450 mètres,7,2,M,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.8772,0.0833,0.4444,0.6,0,0.4737,0.2143,0,0.3752,0,0.235,1,0.2407,1,0.3183,0.1256,0,0.1256,0.4375,1,0,0,0,1,0.8333,0.9556
0,2,0,3,8,16,Caen,0,03-09-2012,0,corde à droite,terrain bon,2.450 mètres,4,6,H,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0.8462,1,0.3333,0.7222,0.1875,0.5455,0.7105,0,0,0,0,0.4615,1,0,1,0.45,0,0,0,0,1,0.6774,0.6894,0.6875,0,0.4545,0.7048
1,1,1.5,3,9,18,Caen,0,03-09-2012,1,corde à droite,terrain bon,2.200 mètres,8,2,F,1,1,1,1,0,0,1,1,0.6667,1,0,0.8667,1,0.9231,1,1,0.2,1,1,1,0,0,1,0,1,0,0.9048,0.6429,0,0,0.1111,0,0.0526,0,0,0,0,0,0,0.0506,1,0.3276,0,0,0,0.3192,1,0.0719,0.1277,0.0719,1,0.8182,0.8488
1,1,1.7,4,4,9,Vincennes,0,04-09-2012,0,corde à gauche,terrain bon,2.850 mètres,9,2,M,1,1,1,1,1,0.6667,0.9768,0.971,0.2,0.9782,0,1,1,0.5833,1,1,1,1,1,1,0,1,1,0.4,1,0,0.9231,0,0.2222,0,0.8,0.4286,0,0.0357,0.2746,0.5574,0.2924,0.774,1,0.0795,0,0.6275,0.2042,0.1368,0.2042,0.2403,0.375,0.4857,0.4919,0.4857,1,0.8333,0
1,1,1.5,4,5,10,Vincennes,0,04-09-2012,0,corde à gauche,terrain bon,2.850 mètres,4,3,F,1,1,1,1,0.5,0.6667,1,1,1,1,0,0.875,1,0.4286,0.6667,1,0.75,1,1,1,1,0,1,0.25,1,1,1,0.8934,0.3333,0.3571,0.4,0.125,0.5652,0.2857,0.1814,0.4541,0.1814,0.4019,0,0,0,0.4877,0.5227,0.511,0.5227,0.8374,0.4999,0.1818,0.216,0.1818,1,0.7692,0.7481
0,8,0,1,1,15,Marseille,1,05-09-2012,0,corde à gauche,terrain bon,2.650 mètres,12,3,M,0,0.5,0.3333,0.5,0,1,0.8676,0.8676,0,0.9004,0,0.8364,0,0.5306,1,0,0.75,0,0,1,0,0,0,0.6087,1,0.1,0.9697,0.1905,0.3,0,0.8125,0.1111,0.0333,0.1136,0,0.7133,0,0,0,0,0.3715,0.0833,0,0,0,0.1429,0.1333,0.2283,0.4666,0.2477,1,1,0
0,2,0,1,2,8,Marseille,0,05-09-2012,0,corde à gauche,terrain bon,2.650 mètres,8,2,F,0,0,0,0,0,0.25,1,1,1,1,0,0.9167,0,0.8182,1,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0.4,0.7143,0.5556,1,0.7619,0.5132,0.7444,0.5132,0.8329,0,0.5391,1,0.6633,0,0.6511,0,0.2469,0,0,0,0,1,0.8,0.7734
1,1,1.5,1,5,10,Marseille,0,05-09-2012,0,corde à gauche,terrain bon,2.650 mètres,2,2,H,0,0,0,0,0,0,1,1,0.6667,1,0,1,0,0.9787,0,1,1,0,0,0,1,1,0,0,0.0267,1,1,0.5625,0,0.4286,1,0.7778,0.25,0.6154,0.8809,0.8683,0.8809,0.9131,1,0.488,1,0.4328,0.3311,1,0.3311,0.143,0,0,0,0,0.0223,0.7778,0.142
0,8,0,1,6,11,Marseille,0,05-09-2012,0,corde à gauche,terrain bon,2.650 mètres,7,2,M,0,0,0,0,0,0,1,1,0,0.9802,0,0,0,0.7606,0.88,0,0,0,0,0.4,0,0.07,0,0.23,0.25,0,0.6818,0,0.2308,0.4286,0,0,1,0,0,0,0,0.4872,0.0625,0,1,0,0.522,0.6207,0.522,0.1637,0.0833,0.2191,0.0324,0.2191,0.25,0.8,0.033
1,1,2.5,1,7,10,Marseille,0,05-09-2012,0,corde à gauche,terrain bon,2.650 mètres,3,7,F,1,1,1,1,1,1,0.865,0.8151,0.6667,0.5172,0,0.8462,0,1,1,0.75,0.6,0,0,0.8,0.5,0,0,0,0,0.5,0.1667,1,0.625,0.6667,0.75,0.8,0.5294,0,0.004,0.5898,0.004,0.4807,0,0.6976,1,1,0.789,0.9233,0.789,0.5288,0,0.8633,0.8237,0.8279,0,0.3,0.6
1,1,1.6,1,8,11,Marseille,0,05-09-2012,0,corde à gauche,terrain bon,2.650 mètres,9,2,M,1,1,1,1,0.25,0.25,1,1,0.3333,0.9723,0,0.7727,0,0.7037,1,1,0.7143,0,0,1,1,0.4667,0,0,1,1,1,0.6957,0.375,0.8571,0.8333,0.25,0.2381,0,0,0,0,0,0.4667,0,0.0626,0,0,0,0,0,1,0,0,0,1,0.8,0
0,8,0,4,1,12,Vincennes,0,07-09-2012,0,corde à gauche,terrain bon,2.700 mètres,2,7,M,1,1,1,1,0,0,1,1,1,1,0,1,1,0.8462,1,1,1,1,1,1,1,1,1,0,1,1,1,0.6049,0.8571,0.75,1,0.75,0.9,0.303,0,0,0,0.092,1,0.1602,0.0926,0.1788,0.5193,0.4441,0.5193,0.7354,1,0,0,0,1,0.4167,0.9579
1,1,1.9,4,2,18,Vincennes,1,07-09-2012,0,corde à gauche,terrain bon,2.850 mètres,17,3,F,0.25,0.3333,0.2857,0,0,0.4,0.8545,0.9392,0,0.9443,0,1,0.6667,0.6327,0.9231,1,1,0.2222,0.2222,1,1,1,0.1212,0.3333,1,1,0.3871,0.0227,0,0.2353,0,0.125,0.3462,0,0.316,0.1491,0.3533,0.1381,1,0.0374,0.4048,0.154,0,0.0257,0,0.3914,0.0303,0.4678,0.4564,0.4577,1,1,0.5721
1,1,1.5,4,4,11,Vincennes,0,07-09-2012,0,corde à gauche,terrain bon,2.200 mètres,11,1,F,0,0,0,0,0.3333,0.2,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.9186,0.2857,0.1333,0.381,0.25,0.1515,0.1154,0.1364,0.5781,0.1219,0,0,0.088,1,0.1874,0,0,0,0.6667,0,0,0,0,0,0.9333,0
1,1,1.5,4,5,13,Vincennes,0,07-09-2012,1,corde à gauche,terrain bon,2.100 mètres,5,3,M,0.3333,0,0.5,0,0.25,0,1,1,0,1,0,0.9167,0.8824,0.25,0.8,1,0.8333,1,1,1,1,0.5,1,0.675,1,1,0.7692,0.9401,0,0,0,0.1111,0,0,0,0,0,0,0.5,0.2095,0.4,0.717,0.2789,0,0.2789,0.5048,0.1001,0.1642,0.1765,0.1694,1,0.7273,0.6576
0,8,0,4,7,12,Vincennes,0,07-09-2012,1,corde à gauche,terrain bon,2.100 mètres,7,5,M,0,0,0,0,0,0,0.6216,0.6216,0,0.6965,0,0.6,0.6667,1,1,0,0.3333,1,1,1,1,0.5,1,1,1,1,0.0833,0.9444,0.1,0.3125,0,0,0.0385,0,0,0,0,0.4651,0.5,1,1,1,0.643,0.8569,0.643,1,0.8182,0.9694,0.9687,0.9694,1,0.375,0.7045
1,1,2.9,1,1,15,Vincennes,0,08-09-2012,1,corde à gauche,terrain bon,2.100 mètres,4,6,F,1,1,1,1,0,0.8333,0.9983,0.9983,0,1,0,0.7273,0.8,0.6,1,0,0.7778,0.6667,0.6667,1,1,0.67,0.67,0.38,1,1,0.625,0.9782,0.25,0.125,0.25,0.125,0.1739,0.2258,0,0.7289,0,0.138,0.6667,0,1,0.1794,0,0,0,0.5741,0.2801,0.434,0.4026,0.3671,1,0.4545,0.2254
1,1,1.2,1,2,7,Vincennes,0,08-09-2012,0,corde à gauche,terrain bon,2.700 mètres,5,2,M,0,0,0,0,1,1,1,1,0,1,0,0.2143,0.8,0.8,0.25,1,0.3,0.8,0.8,1,1,0.2933,0.7407,0.3731,0.9375,1,0.75,0,0.1429,0.125,0.0714,0,0.0909,0.3478,0,0.3712,0,0.269,0.282,0.0316,1,0.2637,0.424,0,0.424,0.9877,0.0857,0.2549,0.2918,0.2549,0.9375,1,0
0,8,0,1,3,9,Vincennes,0,08-09-2012,0,corde à gauche,terrain bon,2.850 mètres,7,4,F,1,1,1,1,0,0.6667,0.8796,0.8796,0,0.8182,0,0.0625,0.7407,0.8125,1,0,0.1,0.5,0.5,0.6667,0,0.4,0.5814,0.26,0,0,0.7727,1,0.125,0,0,0.4167,0.2857,0.8421,0.344,0.8667,0.2822,0.4375,0.4,0.0813,0.3572,0,0.6737,0,0.6737,0,0.2681,0.1704,0.1928,0.1177,0,0.7333,0.2562
1,1,1.1,1,4,9,Vincennes,0,08-09-2012,0,corde à gauche,terrain bon,2.850 mètres,9,2,M,0,0,0,0,0,0.5,0.9913,0.9913,0,0.9686,0,0.6818,0.5522,0.4722,0.8846,0.8,0.5,0.069,0.069,0.5,0.6667,0,0.1695,0.5556,0,0,0.8354,0.7813,0.4444,0,1,0.4,0.3548,0.2857,0.6458,0,0.669,0.4718,0,0.4603,0.1,0.1223,0,0,0,0.1779,0,0,0,0,0,0.8333,0.9969
1,1,1.3,1,6,8,Vincennes,0,08-09-2012,1,corde à gauche,terrain bon,2.100 mètres,6,2,F,1,1,1,1,0.25,0,0,0.156,0,0.3013,0,0.95,0.6364,1,0.625,1,1,0.4,0.4,0.3333,1,1,0.125,0,0.34,1,1,0.619,0,0.8333,0,0.4,0,0,0.5975,0.1253,0.6763,0.5654,1,0.3585,0.5332,0,0.6548,0.4903,0.6548,0.8137,0.5907,0.5,0.59,0.5,0.3333,0.8333,0.0804
0,8,0,1,7,16,Vincennes,1,08-09-2012,0,corde à gauche,terrain bon,2.700 mètres,16,3,H,0.6,0.6,0.8667,0.8,1,1,0.8384,0.8584,0,0.7396,0,0.3571,0.9268,0.5556,1,1,0,0.8667,0.8667,0.8333,1,0.39,0.0667,0.3509,0,1,0.9126,0.807,0.5385,0.1667,1,0.4545,0.6296,0.4412,0.4711,0.9462,0.4711,0.1559,0.3889,0.5017,0.8182,0.2974,0.4043,0.6758,0.4043,0.3111,0.5248,0.2828,0.2951,0.229,0,1,0.8081
0,8,0,1,9,12,Vincennes,0,08-09-2012,1,corde à gauche,terrain bon,2.100 mètres,2,2,F,0,0,0,0,0.6667,0.6667,1,1,1,1,0,0.9091,1,1,1,1,1,1,1,0,1,1,1,0.5,0,1,0.8667,0,0.8,0.375,0.5,0.75,0.4375,0.2727,0.1187,0.7852,0.3444,0.562,1,0.4377,1,1,0,0,0,0.0735,0,0.6,0.6,0.6,0,0.8182,0.8625
1,1,1.5,3,3,16,Argentan,0,09-09-2012,0,corde à droite,terrain bon,2.875 mètres,15,3,H,0.5,0.5,0.5,0.5,0,0.5,0.9581,0.9749,0,0.9291,0,0.7778,1,0.7813,1,0.7143,0.6,1,1,1,0.5,0.5,1,0,1,0.5,1,0,0.25,0.1429,0,0.7143,0.5405,0.2424,0.0179,0.0433,0.0179,0.8,0.5,0,0,0.625,0.0204,0.3162,0.0204,0.3779,0.4444,0,0.066,0,1,0.7857,0.0703
0,2,0,3,4,16,Argentan,0,09-09-2012,0,corde à droite,terrain bon,2.875 mètres,16,7,F,0.5,0.5,0.5,0.5,0,0,0.91,0.9245,0,0.9754,0,0.52,1,0.6087,1,0.6667,0,0,0,1,1,0.2143,0,0.4667,1,1,0.6667,0.9398,0.125,0.2143,1,0.375,1,0.5909,0,0,0,0,0.2224,0.0997,1,0,0,0.3308,0,0.091,0.7037,0.6272,0.6034,0.6296,1,0.3636,0.75
1,1,2.3,3,7,13,Argentan,0,09-09-2012,0,corde à droite,terrain bon,2.875 mètres,10,4,H,0,0,0,0,0,0,0.8731,0.9868,0,0.9435,0,0.9474,1,0.45,1,0,1,1,1,1,0.6667,1,1,0.6824,1,0.75,0.6667,0.5204,0.5,0.1429,0.8125,0.75,0,0.0333,0,0.0263,0.0299,0,1,0.1393,1,0,0.2151,0.4562,0.2151,1,0.64,0.3936,0.3748,0.3936,1,0.6,0.1858
1,1,1.8,3,8,13,Argentan,0,09-09-2012,0,corde à droite,terrain bon,2.875 mètres,11,6,M,0,0,0,0,1,1,0.8513,0.8107,1,0.7575,0,0.8571,1,0.8667,1,0.8,0.8,1,1,1,0.6667,0.6667,1,0.5,1,0,0.3077,0.9531,0.375,0.4286,0.0625,0.1818,0.9692,0.4706,0.6406,0.922,0.6406,0,0.6667,0.4638,1,0.2499,0.6197,0.65,0.6197,0.5,0,0.6314,0.6222,0.6477,1,0.4545,0
0,1,0,3,9,18,Argentan,0,09-09-2012,0,corde à droite,terrain bon,2.875 mètres,13,2,F,0.5,1,0.6,1,1,1,0.8208,0.7585,0.4,0.8951,0,0.5,1,0.9574,1,0.4286,0.625,1,1,1,0.75,0.64,1,1,1,0.75,0.0938,0.8929,0.125,0.2857,0.1111,0.125,0.4194,0,0,0.2264,0,0.037,0.625,0,0,0.2857,0.1073,0,0.1073,0.7,0.625,0.616,0.4674,0.5341,1,0.8333,0.7677
0,8,0,4,1,12,Bjerke,0,09-09-2012,1,corde à droite,terrain bon,2.600 mètres,2,0,M,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,1,0,0,0,0,1,0,0.08,0.34,0.0833,0,0,0.0833,0,0.875,0.8333,0.7143,0.8571,1,0.5,0.2282,0.8719,0.4901,0.3333,0.0714,0.3437,1,0.3333,1,1,1,1,0,0.08,0,0.08,0,0,0
1,1,1.5,2,2,5,Vincennes,0,10-09-2012,0,corde à gauche,terrain bon,2.700 mètres,5,2,M,0,0,0,0,0,0,0.3056,0.6578,0,0.7718,0,1,1,1,0.8889,0,1,1,1,0.3333,0,0,0,1,0,0,0.875,0,0,0,0,0,0.3333,0,0,0,0,0,0,0.5022,0,0.5621,0,0,0,0,0,0.1678,0.1588,0.1291,0,1,0.7595
1,1,2.9,2,3,18,Vincennes,0,10-09-2012,0,corde à gauche,terrain bon,2.700 mètres,12,8,H,0.6667,1,0.6667,1,1,1,0.9962,0.9952,0.5,0.9791,0,0.45,0.7778,0.5,0.625,1,0.4286,1,1,0.8,0,0.64,1,0.28,0.67,0,0.913,0.6111,0.2,0,0.85,1,0.8125,0.5526,0.2527,0.9334,0.244,0.2314,0.6364,0.3036,0.5204,0.3023,0.3366,0.605,0.3366,0.7,0.4,0.5067,0.5631,0.5135,0.6667,0.2,0.4108
1,1,1.5,2,5,10,Vincennes,0,10-09-2012,0,corde à gauche,terrain bon,2.700 mètres,8,2,F,1,1,1,1,0.6667,0.6,1,1,0.5,1,0,0.3636,1,1,1,1,0,1,1,0.2,1,0.22,0,0.02,0,1,1,1,0.1429,0.1111,0,0,0.4444,0.2222,0.264,0.7332,0.2459,0.0188,0.2143,0.1887,1,0.2076,0,0.2764,0,0,0,0,0,0,0,0.8182,0
1,1,1.8,2,8,18,Vincennes,0,10-09-2012,0,corde à gauche,terrain bon,2.700 mètres,10,2,F,1,1,1,1,1,1,1,0.9845,1,0.9367,0,0.8,1,0.9655,1,1,0.4444,1,1,1,1,0,1,0,1,1,1,0.9185,0.4,0,0.375,0.375,0.1364,0.5143,0.4797,0.8649,0.5016,0.3077,0,0.1926,0.02,0.4445,0,0,0,0.4377,0,0,0,0,1,0.8333,0.5255
0,8,0,3,1,16,Vincennes,0,11-09-2012,1,corde à gauche,terrain bon,2.100 mètres,6,6,F,1,1,1,1,0,1,1,1,1,1,0,1,1,0.8333,0,1,1,1,1,1,1,1,1,0,1,1,0.6667,0.8462,0.125,0.2381,0,0,0.4348,0.2,0.3418,0.1689,0.4117,0,1,0.394,1,1,0.0635,0.688,0.0748,0.3333,1,0.2457,0.1833,0.2502,1,0.9552,0.9844
1,1,1.2,3,2,8,Vincennes,0,11-09-2012,0,corde à gauche,terrain bon,2.175 mètres,4,1,F,0,0,0,0,1,1,1,1,1,1,0,0.8333,0.8571,1,1,0,0.6,0.6667,0.6667,1,0,0,0,0,1,0,1,0.9804,0.4,0.48,0.625,0.125,0.6071,0,0,0.3799,0,0.6875,0,0.1641,0.6,0.7619,0.1193,0,0.1193,0,0,0,0,0,1,0.9091,0
0,8,0,3,4,14,Vincennes,0,11-09-2012,0,corde à gauche,terrain bon,2.200 mètres,13,4,M,0,0,0,0,1,1,0,0,0,0,0,0,1,0.75,0,1,0,0,0,0,0,0.5,0,1,0,0,0.6667,0.7333,0.2381,0.4,0,0.7143,0.7143,0.96,0.3191,1,0.2879,1,0.5,0,1,1,0.0512,0.7363,0.0512,1,1,0.5,0.5,0.5,0,0.6364,0.3603
1,1,1.2,3,5,8,Vincennes,0,11-09-2012,1,corde à gauche,terrain bon,2.100 mètres,3,1,M,0,1,0,1,1,1,0.9205,0.9258,0,0.9537,0,0.5263,0,0.65,0.7778,0,0.6364,0,0,1,0,0.3803,0,0,1,0,0.2308,0.9091,0.7143,0.8333,0.6667,0.8333,0.7273,0.4,0.3268,0,0.3521,0.3369,0.3779,0,0,0.202,0.48,0,0.48,0,0,0.6402,0.5714,0.6402,1,0.95,0
1,1,1.2,3,7,9,Vincennes,0,11-09-2012,1,corde à gauche,terrain bon,2.100 mètres,8,3,M,0.3333,1,0.6,1,1,1,0.9485,0.98,0,0.9617,0,0,0.3333,0,0,0,0,0.2,0.2,0.6667,1,0.3667,0.2667,0.43,0.67,1,0,1,0,1,0.7143,0,0.8519,0.2632,0.4635,0.8385,0.4635,0.1374,0.3651,0.382,0.4285,0.5466,0.8799,0.7368,0.8799,0.7321,0.4687,0.4155,0.2778,0.4155,0.6667,0.7273,1
1,1,2.7,3,8,15,Vincennes,0,11-09-2012,1,corde à gauche,terrain bon,2.100 mètres,4,6,H,0.6667,1,0.75,1,0,0,0.9602,0.9412,0.5,0.8872,0,1,0.6667,0.9067,0.25,1,1,0.6667,0.6667,0,1,1,0.56,0,0.5,1,0.9851,0.9344,0.0833,0.125,0.1875,0.5,0,0.1818,0.1285,0,0.1242,0.1467,1,0.0594,1,0.1001,0.742,0.2586,0.742,0.8684,0.4737,0.2589,0.3173,0.2712,0.5001,0.4545,0.7029
0,2,0,4,1,14,Gelsenkirchen,0,11-09-2012,1,corde à droite,terrain  (psf),2.000 mètres,2,0,H,0,0,0,0,0,0.25,1,1,1,0,0,1,0.6667,1,0.6667,0,1,1,1,1,1,1,1,1,1,1,0.8571,1,0.7857,0.75,0.5714,0.75,0.1,0.3333,0.6674,0.5998,0.6674,0.2499,1,1,1,1,0.69,0.29,0.69,0.8333,1,1,1,1,1,0,0.9976
1,1,1.7,4,2,14,Gelsenkirchen,0,11-09-2012,1,corde à droite,terrain  (psf),2.000 mètres,6,0,M,0,0,0,0,0,0,1,1,1,1,0,1,1,0.75,1,1,1,1,1,1,1,1,1,0.84,1,1,0.8095,0.8625,0.0833,0.0833,0.5625,0,0.2,0.3654,0.2405,0.4121,0.2405,0.3333,1,0.2343,0,0.3333,0.489,0.4996,0.489,0.5862,1,0.8148,0.8215,0.8148,1,0,0.9782
