odds_id,runner_id,race_id,date,hippodrome,odds_type,decimal_odds,implied_prob,snapshot_time
20251214-R10-C3-5-final,20251214-R10-C3-5,20251214-R10-C3,20251214,CORDEMAIS,final,15.0,0.066667,2026-03-08 17:04:55.390091
20251214-R10-C3-5-morning,20251214-R10-C3-5,20251214-R10-C3,20251214,CORDEMAIS,morning,14.0,0.071429,2026-03-08 17:04:55.390091
20251214-R10-C3-6-final,20251214-R10-C3-6,20251214-R10-C3,20251214,CORDEMAIS,final,103.0,0.009709,2026-03-08 17:04:55.390091
20251214-R10-C3-6-morning,20251214-R10-C3-6,20251214-R10-C3,20251214,CORDEMAIS,morning,140.0,0.007143,2026-03-08 17:04:55.390091
20251214-R10-C3-7-final,20251214-R10-C3-7,20251214-R10-C3,20251214,CORDEMAIS,final,39.0,0.025641,2026-03-08 17:04:55.390091
20251214-R10-C3-7-morning,20251214-R10-C3-7,20251214-R10-C3,20251214,CORDEMAIS,morning,18.0,0.055556,2026-03-08 17:04:55.390091
20251214-R10-C3-8-final,20251214-R10-C3-8,20251214-R10-C3,20251214,CORDEMAIS,final,21.0,0.047619,2026-03-08 17:04:55.390091
20251214-R10-C3-8-morning,20251214-R10-C3-8,20251214-R10-C3,20251214,CORDEMAIS,morning,6.7,0.149254,2026-03-08 17:04:55.390091
20251214-R10-C3-9-final,20251214-R10-C3-9,20251214-R10-C3,20251214,CORDEMAIS,final,90.0,0.011111,2026-03-08 17:04:55.390091
20251214-R10-C3-9-morning,20251214-R10-C3-9,20251214-R10-C3,20251214,CORDEMAIS,morning,40.0,0.025,2026-03-08 17:04:55.390091
20251214-R10-C4-1-final,20251214-R10-C4-1,20251214-R10-C4,20251214,CORDEMAIS,final,71.0,0.014085,2026-03-08 17:04:55.390091
20251214-R10-C4-1-morning,20251214-R10-C4-1,20251214-R10-C4,20251214,CORDEMAIS,morning,31.0,0.032258,2026-03-08 17:04:55.390091
20251214-R10-C4-10-final,20251214-R10-C4-10,20251214-R10-C4,20251214,CORDEMAIS,final,4.8,0.208333,2026-03-08 17:04:55.390091
20251214-R10-C4-10-morning,20251214-R10-C4-10,20251214-R10-C4,20251214,CORDEMAIS,morning,4.8,0.208333,2026-03-08 17:04:55.390091
20251214-R10-C4-11-final,20251214-R10-C4-11,20251214-R10-C4,20251214,CORDEMAIS,final,12.0,0.083333,2026-03-08 17:04:55.390091
20251214-R10-C4-11-morning,20251214-R10-C4-11,20251214-R10-C4,20251214,CORDEMAIS,morning,15.0,0.066667,2026-03-08 17:04:55.390091
20251214-R10-C4-12-final,20251214-R10-C4-12,20251214-R10-C4,20251214,CORDEMAIS,final,36.0,0.027778,2026-03-08 17:04:55.390091
20251214-R10-C4-12-morning,20251214-R10-C4-12,20251214-R10-C4,20251214,CORDEMAIS,morning,23.0,0.043478,2026-03-08 17:04:55.390091
20251214-R10-C4-13-final,20251214-R10-C4-13,20251214-R10-C4,20251214,CORDEMAIS,final,63.0,0.015873,2026-03-08 17:04:55.390091
20251214-R10-C4-13-morning,20251214-R10-C4-13,20251214-R10-C4,20251214,CORDEMAIS,morning,31.0,0.032258,2026-03-08 17:04:55.390091
20251214-R10-C4-14-final,20251214-R10-C4-14,20251214-R10-C4,20251214,CORDEMAIS,final,50.0,0.02,2026-03-08 17:04:55.390091
20251214-R10-C4-14-morning,20251214-R10-C4-14,20251214-R10-C4,20251214,CORDEMAIS,morning,14.0,0.071429,2026-03-08 17:04:55.390091
20251214-R10-C4-2-final,20251214-R10-C4-2,20251214-R10-C4,20251214,CORDEMAIS,final,103.0,0.009709,2026-03-08 17:04:55.390091
20251214-R10-C4-2-morning,20251214-R10-C4-2,20251214-R10-C4,20251214,CORDEMAIS,morning,44.0,0.022727,2026-03-08 17:04:55.390091
20251214-R10-C4-3-final,20251214-R10-C4-3,20251214-R10-C4,20251214,CORDEMAIS,final,75.0,0.013333,2026-03-08 17:04:55.390091
20251214-R10-C4-3-morning,20251214-R10-C4-3,20251214-R10-C4,20251214,CORDEMAIS,morning,38.0,0.026316,2026-03-08 17:04:55.390091
20251214-R10-C4-4-final,20251214-R10-C4-4,20251214-R10-C4,20251214,CORDEMAIS,final,3.5,0.285714,2026-03-08 17:04:55.390091
20251214-R10-C4-4-morning,20251214-R10-C4-4,20251214-R10-C4,20251214,CORDEMAIS,morning,3.5,0.285714,2026-03-08 17:04:55.390091
20251214-R10-C4-5-final,20251214-R10-C4-5,20251214-R10-C4,20251214,CORDEMAIS,final,12.0,0.083333,2026-03-08 17:04:55.390091
20251214-R10-C4-5-morning,20251214-R10-C4-5,20251214-R10-C4,20251214,CORDEMAIS,morning,22.0,0.045455,2026-03-08 17:04:55.390091
20251214-R10-C4-6-final,20251214-R10-C4-6,20251214-R10-C4,20251214,CORDEMAIS,final,6.6,0.151515,2026-03-08 17:04:55.390091
20251214-R10-C4-6-morning,20251214-R10-C4-6,20251214-R10-C4,20251214,CORDEMAIS,morning,16.0,0.0625,2026-03-08 17:04:55.390091
20251214-R10-C4-7-final,20251214-R10-C4-7,20251214-R10-C4,20251214,CORDEMAIS,final,87.0,0.011494,2026-03-08 17:04:55.390091
20251214-R10-C4-7-morning,20251214-R10-C4-7,20251214-R10-C4,20251214,CORDEMAIS,morning,28.0,0.035714,2026-03-08 17:04:55.390091
20251214-R10-C4-8-final,20251214-R10-C4-8,20251214-R10-C4,20251214,CORDEMAIS,final,19.0,0.052632,2026-03-08 17:04:55.390091
20251214-R10-C4-8-morning,20251214-R10-C4-8,20251214-R10-C4,20251214,CORDEMAIS,morning,8.3,0.120482,2026-03-08 17:04:55.390091
20251214-R10-C4-9-final,20251214-R10-C4-9,20251214-R10-C4,20251214,CORDEMAIS,final,5.4,0.185185,2026-03-08 17:04:55.390091
20251214-R10-C4-9-morning,20251214-R10-C4-9,20251214-R10-C4,20251214,CORDEMAIS,morning,10.0,0.1,2026-03-08 17:04:55.390091
20251214-R10-C5-1-final,20251214-R10-C5-1,20251214-R10-C5,20251214,CORDEMAIS,final,58.0,0.017241,2026-03-08 17:04:55.390091
20251214-R10-C5-1-morning,20251214-R10-C5-1,20251214-R10-C5,20251214,CORDEMAIS,morning,28.0,0.035714,2026-03-08 17:04:55.390091
20251214-R10-C5-10-final,20251214-R10-C5-10,20251214-R10-C5,20251214,CORDEMAIS,final,18.0,0.055556,2026-03-08 17:04:55.390091
20251214-R10-C5-10-morning,20251214-R10-C5-10,20251214-R10-C5,20251214,CORDEMAIS,morning,27.0,0.037037,2026-03-08 17:04:55.390091
20251214-R10-C5-11-final,20251214-R10-C5-11,20251214-R10-C5,20251214,CORDEMAIS,final,5.3,0.188679,2026-03-08 17:04:55.390091
20251214-R10-C5-11-morning,20251214-R10-C5-11,20251214-R10-C5,20251214,CORDEMAIS,morning,9.0,0.111111,2026-03-08 17:04:55.390091
20251214-R10-C5-12-final,20251214-R10-C5-12,20251214-R10-C5,20251214,CORDEMAIS,final,6.3,0.15873,2026-03-08 17:04:55.390091
20251214-R10-C5-12-morning,20251214-R10-C5-12,20251214-R10-C5,20251214,CORDEMAIS,morning,5.4,0.185185,2026-03-08 17:04:55.390091
20251214-R10-C5-13-final,20251214-R10-C5-13,20251214-R10-C5,20251214,CORDEMAIS,final,7.0,0.142857,2026-03-08 17:04:55.390091
20251214-R10-C5-13-morning,20251214-R10-C5-13,20251214-R10-C5,20251214,CORDEMAIS,morning,8.0,0.125,2026-03-08 17:04:55.390091
20251214-R10-C5-14-final,20251214-R10-C5-14,20251214-R10-C5,20251214,CORDEMAIS,final,3.0,0.333333,2026-03-08 17:04:55.390091
20251214-R10-C5-14-morning,20251214-R10-C5-14,20251214-R10-C5,20251214,CORDEMAIS,morning,4.0,0.25,2026-03-08 17:04:55.390091
20251214-R10-C5-2-final,20251214-R10-C5-2,20251214-R10-C5,20251214,CORDEMAIS,final,12.0,0.083333,2026-03-08 17:04:55.390091
20251214-R10-C5-2-morning,20251214-R10-C5-2,20251214-R10-C5,20251214,CORDEMAIS,morning,12.0,0.083333,2026-03-08 17:04:55.390091
20251214-R10-C5-3-final,20251214-R10-C5-3,20251214-R10-C5,20251214,CORDEMAIS,final,95.0,0.010526,2026-03-08 17:04:55.390091
20251214-R10-C5-3-morning,20251214-R10-C5-3,20251214-R10-C5,20251214,CORDEMAIS,morning,108.0,0.009259,2026-03-08 17:04:55.390091
20251214-R10-C5-4-final,20251214-R10-C5-4,20251214-R10-C5,20251214,CORDEMAIS,final,24.0,0.041667,2026-03-08 17:04:55.390091
20251214-R10-C5-4-morning,20251214-R10-C5-4,20251214-R10-C5,20251214,CORDEMAIS,morning,11.0,0.090909,2026-03-08 17:04:55.390091
20251214-R10-C5-5-final,20251214-R10-C5-5,20251214-R10-C5,20251214,CORDEMAIS,final,67.0,0.014925,2026-03-08 17:04:55.390091
20251214-R10-C5-5-morning,20251214-R10-C5-5,20251214-R10-C5,20251214,CORDEMAIS,morning,33.0,0.030303,2026-03-08 17:04:55.390091
20251214-R10-C5-6-final,20251214-R10-C5-6,20251214-R10-C5,20251214,CORDEMAIS,final,36.0,0.027778,2026-03-08 17:04:55.390091
20251214-R10-C5-6-morning,20251214-R10-C5-6,20251214-R10-C5,20251214,CORDEMAIS,morning,24.0,0.041667,2026-03-08 17:04:55.390091
20251214-R10-C5-7-final,20251214-R10-C5-7,20251214-R10-C5,20251214,CORDEMAIS,final,26.0,0.038462,2026-03-08 17:04:55.390091
20251214-R10-C5-7-morning,20251214-R10-C5-7,20251214-R10-C5,20251214,CORDEMAIS,morning,14.0,0.071429,2026-03-08 17:04:55.390091
20251214-R10-C5-8-final,20251214-R10-C5-8,20251214-R10-C5,20251214,CORDEMAIS,final,41.0,0.02439,2026-03-08 17:04:55.390091
20251214-R10-C5-8-morning,20251214-R10-C5-8,20251214-R10-C5,20251214,CORDEMAIS,morning,18.0,0.055556,2026-03-08 17:04:55.390091
20251214-R10-C5-9-final,20251214-R10-C5-9,20251214-R10-C5,20251214,CORDEMAIS,final,96.0,0.010417,2026-03-08 17:04:55.390091
20251214-R10-C5-9-morning,20251214-R10-C5-9,20251214-R10-C5,20251214,CORDEMAIS,morning,40.0,0.025,2026-03-08 17:04:55.390091
20251214-R10-C6-1-final,20251214-R10-C6-1,20251214-R10-C6,20251214,CORDEMAIS,final,140.0,0.007143,2026-03-08 17:04:55.390091
20251214-R10-C6-1-morning,20251214-R10-C6-1,20251214-R10-C6,20251214,CORDEMAIS,morning,139.0,0.007194,2026-03-08 17:04:55.390091
20251214-R10-C6-10-final,20251214-R10-C6-10,20251214-R10-C6,20251214,CORDEMAIS,final,16.0,0.0625,2026-03-08 17:04:55.390091
20251214-R10-C6-10-morning,20251214-R10-C6-10,20251214-R10-C6,20251214,CORDEMAIS,morning,7.0,0.142857,2026-03-08 17:04:55.390091
20251214-R10-C6-11-final,20251214-R10-C6-11,20251214-R10-C6,20251214,CORDEMAIS,final,47.0,0.021277,2026-03-08 17:04:55.390091
20251214-R10-C6-11-morning,20251214-R10-C6-11,20251214-R10-C6,20251214,CORDEMAIS,morning,59.0,0.016949,2026-03-08 17:04:55.390091
20251214-R10-C6-12-final,20251214-R10-C6-12,20251214-R10-C6,20251214,CORDEMAIS,final,7.9,0.126582,2026-03-08 17:04:55.390091
20251214-R10-C6-12-morning,20251214-R10-C6-12,20251214-R10-C6,20251214,CORDEMAIS,morning,7.8,0.128205,2026-03-08 17:04:55.390091
20251214-R10-C6-13-final,20251214-R10-C6-13,20251214-R10-C6,20251214,CORDEMAIS,final,3.9,0.25641,2026-03-08 17:04:55.390091
20251214-R10-C6-13-morning,20251214-R10-C6-13,20251214-R10-C6,20251214,CORDEMAIS,morning,6.0,0.166667,2026-03-08 17:04:55.390091
20251214-R10-C6-14-final,20251214-R10-C6-14,20251214-R10-C6,20251214,CORDEMAIS,final,39.0,0.025641,2026-03-08 17:04:55.390091
20251214-R10-C6-14-morning,20251214-R10-C6-14,20251214-R10-C6,20251214,CORDEMAIS,morning,46.0,0.021739,2026-03-08 17:04:55.390091
20251214-R10-C6-2-final,20251214-R10-C6-2,20251214-R10-C6,20251214,CORDEMAIS,final,3.9,0.25641,2026-03-08 17:04:55.390091
20251214-R10-C6-2-morning,20251214-R10-C6-2,20251214-R10-C6,20251214,CORDEMAIS,morning,4.1,0.243902,2026-03-08 17:04:55.390091
20251214-R10-C6-3-final,20251214-R10-C6-3,20251214-R10-C6,20251214,CORDEMAIS,final,60.0,0.016667,2026-03-08 17:04:55.390091
20251214-R10-C6-3-morning,20251214-R10-C6-3,20251214-R10-C6,20251214,CORDEMAIS,morning,29.0,0.034483,2026-03-08 17:04:55.390091
20251214-R10-C6-4-final,20251214-R10-C6-4,20251214-R10-C6,20251214,CORDEMAIS,final,10.0,0.1,2026-03-08 17:04:55.390091
20251214-R10-C6-4-morning,20251214-R10-C6-4,20251214-R10-C6,20251214,CORDEMAIS,morning,11.0,0.090909,2026-03-08 17:04:55.390091
20251214-R10-C6-5-final,20251214-R10-C6-5,20251214-R10-C6,20251214,CORDEMAIS,final,19.0,0.052632,2026-03-08 17:04:55.390091
20251214-R10-C6-5-morning,20251214-R10-C6-5,20251214-R10-C6,20251214,CORDEMAIS,morning,12.0,0.083333,2026-03-08 17:04:55.390091
20251214-R10-C6-6-final,20251214-R10-C6-6,20251214-R10-C6,20251214,CORDEMAIS,final,17.0,0.058824,2026-03-08 17:04:55.390091
20251214-R10-C6-6-morning,20251214-R10-C6-6,20251214-R10-C6,20251214,CORDEMAIS,morning,20.0,0.05,2026-03-08 17:04:55.390091
20251214-R10-C6-7-final,20251214-R10-C6-7,20251214-R10-C6,20251214,CORDEMAIS,final,38.0,0.026316,2026-03-08 17:04:55.390091
20251214-R10-C6-7-morning,20251214-R10-C6-7,20251214-R10-C6,20251214,CORDEMAIS,morning,20.0,0.05,2026-03-08 17:04:55.390091
20251214-R10-C6-8-final,20251214-R10-C6-8,20251214-R10-C6,20251214,CORDEMAIS,final,7.3,0.136986,2026-03-08 17:04:55.390091
20251214-R10-C6-8-morning,20251214-R10-C6-8,20251214-R10-C6,20251214,CORDEMAIS,morning,10.0,0.1,2026-03-08 17:04:55.390091
20251214-R10-C6-9-final,20251214-R10-C6-9,20251214-R10-C6,20251214,CORDEMAIS,final,79.0,0.012658,2026-03-08 17:04:55.390091
20251214-R10-C6-9-morning,20251214-R10-C6-9,20251214-R10-C6,20251214,CORDEMAIS,morning,34.0,0.029412,2026-03-08 17:04:55.390091
20251214-R10-C7-1-final,20251214-R10-C7-1,20251214-R10-C7,20251214,CORDEMAIS,final,24.0,0.041667,2026-03-08 17:04:55.390091
20251214-R10-C7-1-morning,20251214-R10-C7-1,20251214-R10-C7,20251214,CORDEMAIS,morning,24.0,0.041667,2026-03-08 17:04:55.390091
20251214-R10-C7-10-final,20251214-R10-C7-10,20251214-R10-C7,20251214,CORDEMAIS,final,19.0,0.052632,2026-03-08 17:04:55.390091
20251214-R10-C7-10-morning,20251214-R10-C7-10,20251214-R10-C7,20251214,CORDEMAIS,morning,18.0,0.055556,2026-03-08 17:04:55.390091
20251214-R10-C7-11-final,20251214-R10-C7-11,20251214-R10-C7,20251214,CORDEMAIS,final,20.0,0.05,2026-03-08 17:04:55.390091
20251214-R10-C7-11-morning,20251214-R10-C7-11,20251214-R10-C7,20251214,CORDEMAIS,morning,18.0,0.055556,2026-03-08 17:04:55.390091
20251214-R10-C7-12-final,20251214-R10-C7-12,20251214-R10-C7,20251214,CORDEMAIS,final,9.5,0.105263,2026-03-08 17:04:55.390091
20251214-R10-C7-12-morning,20251214-R10-C7-12,20251214-R10-C7,20251214,CORDEMAIS,morning,88.0,0.011364,2026-03-08 17:04:55.390091
20251214-R10-C7-13-final,20251214-R10-C7-13,20251214-R10-C7,20251214,CORDEMAIS,final,27.0,0.037037,2026-03-08 17:04:55.390091
20251214-R10-C7-13-morning,20251214-R10-C7-13,20251214-R10-C7,20251214,CORDEMAIS,morning,15.0,0.066667,2026-03-08 17:04:55.390091
20251214-R10-C7-14-final,20251214-R10-C7-14,20251214-R10-C7,20251214,CORDEMAIS,final,9.7,0.103093,2026-03-08 17:04:55.390091
20251214-R10-C7-14-morning,20251214-R10-C7-14,20251214-R10-C7,20251214,CORDEMAIS,morning,12.0,0.083333,2026-03-08 17:04:55.390091
20251214-R10-C7-15-final,20251214-R10-C7-15,20251214-R10-C7,20251214,CORDEMAIS,final,62.0,0.016129,2026-03-08 17:04:55.390091
20251214-R10-C7-15-morning,20251214-R10-C7-15,20251214-R10-C7,20251214,CORDEMAIS,morning,47.0,0.021277,2026-03-08 17:04:55.390091
20251214-R10-C7-16-final,20251214-R10-C7-16,20251214-R10-C7,20251214,CORDEMAIS,final,5.2,0.192308,2026-03-08 17:04:55.390091
20251214-R10-C7-16-morning,20251214-R10-C7-16,20251214-R10-C7,20251214,CORDEMAIS,morning,3.0,0.333333,2026-03-08 17:04:55.390091
20251214-R10-C7-17-final,20251214-R10-C7-17,20251214-R10-C7,20251214,CORDEMAIS,final,71.0,0.014085,2026-03-08 17:04:55.390091
20251214-R10-C7-17-morning,20251214-R10-C7-17,20251214-R10-C7,20251214,CORDEMAIS,morning,89.0,0.011236,2026-03-08 17:04:55.390091
20251214-R10-C7-18-final,20251214-R10-C7-18,20251214-R10-C7,20251214,CORDEMAIS,final,5.5,0.181818,2026-03-08 17:04:55.390091
20251214-R10-C7-18-morning,20251214-R10-C7-18,20251214-R10-C7,20251214,CORDEMAIS,morning,8.1,0.123457,2026-03-08 17:04:55.390091
20251214-R10-C7-2-final,20251214-R10-C7-2,20251214-R10-C7,20251214,CORDEMAIS,final,16.0,0.0625,2026-03-08 17:04:55.390091
20251214-R10-C7-2-morning,20251214-R10-C7-2,20251214-R10-C7,20251214,CORDEMAIS,morning,14.0,0.071429,2026-03-08 17:04:55.390091
20251214-R10-C7-3-final,20251214-R10-C7-3,20251214-R10-C7,20251214,CORDEMAIS,final,102.0,0.009804,2026-03-08 17:04:55.390091
20251214-R10-C7-3-morning,20251214-R10-C7-3,20251214-R10-C7,20251214,CORDEMAIS,morning,80.0,0.0125,2026-03-08 17:04:55.390091
20251214-R10-C7-4-final,20251214-R10-C7-4,20251214-R10-C7,20251214,CORDEMAIS,final,39.0,0.025641,2026-03-08 17:04:55.390091
20251214-R10-C7-4-morning,20251214-R10-C7-4,20251214-R10-C7,20251214,CORDEMAIS,morning,24.0,0.041667,2026-03-08 17:04:55.390091
20251214-R10-C7-6-final,20251214-R10-C7-6,20251214-R10-C7,20251214,CORDEMAIS,final,74.0,0.013514,2026-03-08 17:04:55.390091
20251214-R10-C7-6-morning,20251214-R10-C7-6,20251214-R10-C7,20251214,CORDEMAIS,morning,114.0,0.008772,2026-03-08 17:04:55.390091
20251214-R10-C7-7-final,20251214-R10-C7-7,20251214-R10-C7,20251214,CORDEMAIS,final,3.4,0.294118,2026-03-08 17:04:55.390091
20251214-R10-C7-7-morning,20251214-R10-C7-7,20251214-R10-C7,20251214,CORDEMAIS,morning,5.6,0.178571,2026-03-08 17:04:55.390091
20251214-R10-C7-8-final,20251214-R10-C7-8,20251214-R10-C7,20251214,CORDEMAIS,final,26.0,0.038462,2026-03-08 17:04:55.390091
20251214-R10-C7-8-morning,20251214-R10-C7-8,20251214-R10-C7,20251214,CORDEMAIS,morning,30.0,0.033333,2026-03-08 17:04:55.390091
20251214-R10-C7-9-final,20251214-R10-C7-9,20251214-R10-C7,20251214,CORDEMAIS,final,58.0,0.017241,2026-03-08 17:04:55.390091
20251214-R10-C7-9-morning,20251214-R10-C7-9,20251214-R10-C7,20251214,CORDEMAIS,morning,34.0,0.029412,2026-03-08 17:04:55.390091
20251214-R10-C8-1-final,20251214-R10-C8-1,20251214-R10-C8,20251214,CORDEMAIS,final,39.0,0.025641,2026-03-08 17:04:55.390091
20251214-R10-C8-1-morning,20251214-R10-C8-1,20251214-R10-C8,20251214,CORDEMAIS,morning,23.0,0.043478,2026-03-08 17:04:55.390091
20251214-R10-C8-10-final,20251214-R10-C8-10,20251214-R10-C8,20251214,CORDEMAIS,final,60.0,0.016667,2026-03-08 17:04:55.390091
20251214-R10-C8-10-morning,20251214-R10-C8-10,20251214-R10-C8,20251214,CORDEMAIS,morning,44.0,0.022727,2026-03-08 17:04:55.390091
20251214-R10-C8-11-final,20251214-R10-C8-11,20251214-R10-C8,20251214,CORDEMAIS,final,10.0,0.1,2026-03-08 17:04:55.390091
20251214-R10-C8-11-morning,20251214-R10-C8-11,20251214-R10-C8,20251214,CORDEMAIS,morning,10.0,0.1,2026-03-08 17:04:55.390091
20251214-R10-C8-12-final,20251214-R10-C8-12,20251214-R10-C8,20251214,CORDEMAIS,final,10.0,0.1,2026-03-08 17:04:55.390091
20251214-R10-C8-12-morning,20251214-R10-C8-12,20251214-R10-C8,20251214,CORDEMAIS,morning,5.6,0.178571,2026-03-08 17:04:55.390091
20251214-R10-C8-13-final,20251214-R10-C8-13,20251214-R10-C8,20251214,CORDEMAIS,final,1.9,0.526316,2026-03-08 17:04:55.390091
20251214-R10-C8-13-morning,20251214-R10-C8-13,20251214-R10-C8,20251214,CORDEMAIS,morning,2.4,0.416667,2026-03-08 17:04:55.390091
20251214-R10-C8-2-final,20251214-R10-C8-2,20251214-R10-C8,20251214,CORDEMAIS,final,48.0,0.020833,2026-03-08 17:04:55.390091
20251214-R10-C8-2-morning,20251214-R10-C8-2,20251214-R10-C8,20251214,CORDEMAIS,morning,89.0,0.011236,2026-03-08 17:04:55.390091
20251214-R10-C8-3-final,20251214-R10-C8-3,20251214-R10-C8,20251214,CORDEMAIS,final,36.0,0.027778,2026-03-08 17:04:55.390091
20251214-R10-C8-3-morning,20251214-R10-C8-3,20251214-R10-C8,20251214,CORDEMAIS,morning,31.0,0.032258,2026-03-08 17:04:55.390091
20251214-R10-C8-4-final,20251214-R10-C8-4,20251214-R10-C8,20251214,CORDEMAIS,final,117.0,0.008547,2026-03-08 17:04:55.390091
20251214-R10-C8-4-morning,20251214-R10-C8-4,20251214-R10-C8,20251214,CORDEMAIS,morning,63.0,0.015873,2026-03-08 17:04:55.390091
20251214-R10-C8-5-final,20251214-R10-C8-5,20251214-R10-C8,20251214,CORDEMAIS,final,9.1,0.10989,2026-03-08 17:04:55.390091
20251214-R10-C8-5-morning,20251214-R10-C8-5,20251214-R10-C8,20251214,CORDEMAIS,morning,7.7,0.12987,2026-03-08 17:04:55.390091
20251214-R10-C8-6-final,20251214-R10-C8-6,20251214-R10-C8,20251214,CORDEMAIS,final,10.0,0.1,2026-03-08 17:04:55.390091
20251214-R10-C8-6-morning,20251214-R10-C8-6,20251214-R10-C8,20251214,CORDEMAIS,morning,14.0,0.071429,2026-03-08 17:04:55.390091
20251214-R10-C8-7-final,20251214-R10-C8-7,20251214-R10-C8,20251214,CORDEMAIS,final,17.0,0.058824,2026-03-08 17:04:55.390091
20251214-R10-C8-7-morning,20251214-R10-C8-7,20251214-R10-C8,20251214,CORDEMAIS,morning,14.0,0.071429,2026-03-08 17:04:55.390091
20251214-R10-C8-8-final,20251214-R10-C8-8,20251214-R10-C8,20251214,CORDEMAIS,final,60.0,0.016667,2026-03-08 17:04:55.390091
20251214-R10-C8-8-morning,20251214-R10-C8-8,20251214-R10-C8,20251214,CORDEMAIS,morning,31.0,0.032258,2026-03-08 17:04:55.390091
20251214-R10-C8-9-final,20251214-R10-C8-9,20251214-R10-C8,20251214,CORDEMAIS,final,16.0,0.0625,2026-03-08 17:04:55.390091
20251214-R10-C8-9-morning,20251214-R10-C8-9,20251214-R10-C8,20251214,CORDEMAIS,morning,22.0,0.045455,2026-03-08 17:04:55.390091
20251214-R10-C9-1-final,20251214-R10-C9-1,20251214-R10-C9,20251214,CORDEMAIS,final,22.0,0.045455,2026-03-08 17:04:55.390091
20251214-R10-C9-1-morning,20251214-R10-C9-1,20251214-R10-C9,20251214,CORDEMAIS,morning,15.0,0.066667,2026-03-08 17:04:55.390091
20251214-R10-C9-10-final,20251214-R10-C9-10,20251214-R10-C9,20251214,CORDEMAIS,final,6.9,0.144928,2026-03-08 17:04:55.390091
20251214-R10-C9-10-morning,20251214-R10-C9-10,20251214-R10-C9,20251214,CORDEMAIS,morning,8.9,0.11236,2026-03-08 17:04:55.390091
20251214-R10-C9-11-final,20251214-R10-C9-11,20251214-R10-C9,20251214,CORDEMAIS,final,18.0,0.055556,2026-03-08 17:04:55.390091
20251214-R10-C9-11-morning,20251214-R10-C9-11,20251214-R10-C9,20251214,CORDEMAIS,morning,12.0,0.083333,2026-03-08 17:04:55.390091
20251214-R10-C9-12-final,20251214-R10-C9-12,20251214-R10-C9,20251214,CORDEMAIS,final,119.0,0.008403,2026-03-08 17:04:55.390091
20251214-R10-C9-12-morning,20251214-R10-C9-12,20251214-R10-C9,20251214,CORDEMAIS,morning,116.0,0.008621,2026-03-08 17:04:55.390091
20251214-R10-C9-13-final,20251214-R10-C9-13,20251214-R10-C9,20251214,CORDEMAIS,final,29.0,0.034483,2026-03-08 17:04:55.390091
20251214-R10-C9-13-morning,20251214-R10-C9-13,20251214-R10-C9,20251214,CORDEMAIS,morning,34.0,0.029412,2026-03-08 17:04:55.390091
20251214-R10-C9-14-final,20251214-R10-C9-14,20251214-R10-C9,20251214,CORDEMAIS,final,29.0,0.034483,2026-03-08 17:04:55.390091
20251214-R10-C9-14-morning,20251214-R10-C9-14,20251214-R10-C9,20251214,CORDEMAIS,morning,13.0,0.076923,2026-03-08 17:04:55.390091
20251214-R10-C9-15-final,20251214-R10-C9-15,20251214-R10-C9,20251214,CORDEMAIS,final,19.0,0.052632,2026-03-08 17:04:55.390091
20251214-R10-C9-15-morning,20251214-R10-C9-15,20251214-R10-C9,20251214,CORDEMAIS,morning,116.0,0.008621,2026-03-08 17:04:55.390091
20251214-R10-C9-16-final,20251214-R10-C9-16,20251214-R10-C9,20251214,CORDEMAIS,final,4.7,0.212766,2026-03-08 17:04:55.390091
20251214-R10-C9-16-morning,20251214-R10-C9-16,20251214-R10-C9,20251214,CORDEMAIS,morning,3.5,0.285714,2026-03-08 17:04:55.390091
20251214-R10-C9-2-final,20251214-R10-C9-2,20251214-R10-C9,20251214,CORDEMAIS,final,263.0,0.003802,2026-03-08 17:04:55.390091
20251214-R10-C9-2-morning,20251214-R10-C9-2,20251214-R10-C9,20251214,CORDEMAIS,morning,349.0,0.002865,2026-03-08 17:04:55.390091
20251214-R10-C9-3-final,20251214-R10-C9-3,20251214-R10-C9,20251214,CORDEMAIS,final,19.0,0.052632,2026-03-08 17:04:55.390091
20251214-R10-C9-3-morning,20251214-R10-C9-3,20251214-R10-C9,20251214,CORDEMAIS,morning,38.0,0.026316,2026-03-08 17:04:55.390091
20251214-R10-C9-4-final,20251214-R10-C9-4,20251214-R10-C9,20251214,CORDEMAIS,final,58.0,0.017241,2026-03-08 17:04:55.390091
20251214-R10-C9-4-morning,20251214-R10-C9-4,20251214-R10-C9,20251214,CORDEMAIS,morning,87.0,0.011494,2026-03-08 17:04:55.390091
20251214-R10-C9-5-final,20251214-R10-C9-5,20251214-R10-C9,20251214,CORDEMAIS,final,19.0,0.052632,2026-03-08 17:04:55.390091
20251214-R10-C9-5-morning,20251214-R10-C9-5,20251214-R10-C9,20251214,CORDEMAIS,morning,12.0,0.083333,2026-03-08 17:04:55.390091
20251214-R10-C9-6-final,20251214-R10-C9-6,20251214-R10-C9,20251214,CORDEMAIS,final,164.0,0.006098,2026-03-08 17:04:55.390091
20251214-R10-C9-6-morning,20251214-R10-C9-6,20251214-R10-C9,20251214,CORDEMAIS,morning,58.0,0.017241,2026-03-08 17:04:55.390091
20251214-R10-C9-7-final,20251214-R10-C9-7,20251214-R10-C9,20251214,CORDEMAIS,final,2.7,0.37037,2026-03-08 17:04:55.390091
